,x,y,u (m/s),v (m/s)
1,0.0028762305240847908,0.007530283188236137,9.317579110211601e-05,0.02412139770137466
2,0.0028994174695574654,0.0029008007959828008,-0.009953447545312319,0.00890101499445673
3,0.002935641455088682,0.013556148198004964,0.01758687041897829,-0.01762758565102447
4,0.00301418131610184,0.020054049897427314,0.039364800622454704,-0.13841369177139115
5,0.003090267351020388,0.026673111300440467,0.062367067912187026,-0.3551148635487355
6,0.0031521389901983735,0.03333097253189525,0.07845851610089428,-0.6490730472457814
7,0.003196170998823568,0.039995793560680934,0.09132053581344896,-0.9990251920684319
8,0.0032237799670448274,0.04666403288180491,0.10289398240999965,-1.3874314603939921
9,0.0029085796824003165,0.9970922285316494,0.19353215954839417,590.9643789502078
10,0.0029233141528041823,0.9924499883113108,-148.45679336088602,444.36594208064815
11,0.002963343999570785,0.9864376088235726,-30.88421006481581,255.00513182206132
12,0.0030126867925442057,0.9799428705399565,-15.533668372270602,161.7558607276171
13,0.0030641054811737347,0.9733249164910001,-12.578561972485554,111.32680560501908
14,0.0031116348452656884,0.9666679352699961,-7.2985768701991445,76.71447471795399
15,0.003151563120593634,0.9600039715406583,-5.504641155344411,52.70824530315845
16,0.0031823244994536575,0.9533363922660246,-3.973098981764123,35.329767583573584
17,0.003204360675793122,0.9466688766506589,-2.8429183689548316,22.249539484430993
18,0.00321939443416096,0.9400015186965335,-2.0490940215456552,12.735420712206846
19,0.0032292892995851637,0.9333343307323854,-1.4110165408944018,5.741542696194854
20,0.003233878507772921,0.6266664226523981,0.6376208154578195,36.70117455944196
21,0.0032327757180460846,0.6199999231392346,0.6374140855494997,39.19883243032019
22,0.0032329388881045295,0.6133333770087842,0.6501691929984473,41.73308816307138
23,0.0032339253353114647,0.6066667812717939,0.661438020675448,44.32443328701491
24,0.001318231423986424,0.001318231423986424,-0.002850055969558217,0.002592728758726725
25,0.001307377510947632,0.006666666666666659,-0.0002795929681224805,0.015365057139403233
26,0.0,0.0,0.0,0.0
27,0.0,0.006666666666666659,0.0,0.0
28,0.0013343824795857646,0.01333333333333332,0.0040061223290430575,0.0030804774705148227
29,0.0,0.01333333333333332,0.0,0.0
30,0.0013700824164099273,0.01999999999999998,0.009689460923022268,-0.05236111022232675
31,0.0,0.01999999999999998,0.0,0.0
32,0.00140466697773654,0.02666666666666664,0.015055527864234185,-0.15299354195659545
33,0.0,0.02666666666666664,0.0,0.0
34,0.0014327904500901698,0.0333333333333333,0.01915868509588559,-0.28995588324636096
35,0.0,0.0333333333333333,0.0,0.0
36,0.0014528049994652582,0.03999999999999996,0.022366933037315424,-0.4525288709960694
37,0.0,0.03999999999999996,0.0,0.0
38,0.0014653545304749217,0.04666666666666662,0.025217921492910998,-0.6350105664899314
39,0.0,0.04666666666666662,0.0,0.0
40,0.0014720852393254012,0.05333333333333328,0.027175522942955773,-0.8339154410302589
41,0.0,0.05333333333333328,0.0,0.0
42,0.0014749294405196481,0.05999999999999994,0.028548242886944363,-1.0417367036386889
43,0.0,0.05999999999999994,0.0,0.0
44,0.001475801469115929,0.06666666666666661,0.030130692972680628,-1.2586403350393491
45,0.0,0.06666666666666661,0.0,0.0
46,0.0014763014970787455,0.07333333333333326,0.031265259225173224,-1.4860731300944097
47,0.0,0.07333333333333326,0.0,0.0
48,0.0014772962873988577,0.07999999999999992,0.0315959205239549,-1.7184161944808503
49,0.0,0.07999999999999992,0.0,0.0
50,0.001478739083822548,0.08666666666666659,0.03224323094628203,-1.9550804199002123
51,0.0,0.08666666666666659,0.0,0.0
52,0.0014800476192020032,0.09333333333333325,0.03278217283897743,-2.1952622364754433
53,0.0,0.09333333333333325,0.0,0.0
54,0.001480706282766784,0.09999999999999991,0.03234972754966366,-2.4372801701150166
55,0.0,0.09999999999999991,0.0,0.0
56,0.0014805337822577905,0.10666666666666656,0.030380035540365436,-2.6666788885950776
57,0.0,0.10666666666666656,0.0,0.0
58,0.0014796288492981311,0.11333333333333322,0.030264848557419503,-2.8876162635509077
59,0.0,0.11333333333333322,0.0,0.0
60,0.0014783029691609155,0.1199999999999999,0.02801651872121756,-3.1009629312718463
61,0.0,0.1199999999999999,0.0,0.0
62,0.001476994870344356,0.12666666666666657,0.024974994745308794,-3.2932524467987796
63,0.0,0.12666666666666657,0.0,0.0
64,0.001476159307502448,0.1333333333333332,0.0213775084068928,-3.4630459971040057
65,0.0,0.1333333333333332,0.0,0.0
66,0.0014761744315826865,0.13999999999999982,0.017344514694056148,-3.6060388256976754
67,0.0,0.13999999999999982,0.0,0.0
68,0.0014770247478606792,0.14666666666666653,0.012040271691428862,-3.718377505368779
69,0.0,0.14666666666666653,0.0,0.0
70,0.00147842259123552,0.15333333333333315,0.0056224892312086655,-3.786934422933225
71,0.0,0.15333333333333315,0.0,0.0
72,0.0014800324467651065,0.15999999999999984,-0.0012698482506563608,-3.8097216483345746
73,0.0,0.15999999999999984,0.0,0.0
74,0.0014816423022946926,0.1666666666666665,-0.01020512213665508,-3.772322762560502
75,0.0,0.1666666666666665,0.0,0.0
76,0.0014834641699790242,0.17333333333333314,-0.019097430150810255,-3.6718975953497
77,0.0,0.17333333333333314,0.0,0.0
78,0.0013218979888070307,0.998678102011193,266.38923510486165,511.5972084164401
79,0.0,1.0,0.0,0.0
80,0.0013287791603655375,0.9933333333333334,-116.30572365338874,347.65715221645576
81,0.0,0.9933333333333334,0.0,0.0
82,0.0013469745452594478,0.9866666666666665,9.026120734459692,104.95305696311061
83,0.0,0.9866666666666665,0.0,0.0
84,0.001485162534875998,0.1799999999999998,-0.029836034655698715,-3.497926580777348
85,0.0,0.1799999999999998,0.0,0.0
86,0.0014859012758686888,0.18666666666666648,-0.04091364153919175,-3.2437381283610245
87,0.0,0.18666666666666648,0.0,0.0
88,0.0013694030875200935,0.9799999999999999,-7.374166382663141,88.27432590959678
89,0.0,0.9799999999999999,0.0,0.0
90,0.001486389993234193,0.19333333333333313,-0.05403733064605505,-2.8991375864065065
91,0.0,0.19333333333333313,0.0,0.0
92,0.0014866259933681567,0.19999999999999982,-0.0670466184111994,-2.4596820612366876
93,0.0,0.19999999999999982,0.0,0.0
94,0.0013927752187153338,0.9733333333333333,-2.5065344469631397,53.343487915970314
