,x,y,u (m/s),v (m/s)
1,0.0028762305240847908,0.007530283188236137,0.0009799076483716028,0.01585387057306421
2,0.0028994174695574654,0.0029008007959828008,-0.007098801387070627,0.006325215797190413
3,0.002935641455088682,0.013556148198004964,0.014019351257928645,-0.018670696569991343
4,0.00301418131610184,0.020054049897427314,0.030060581806978008,-0.11189114674844598
5,0.003090267351020388,0.026673111300440467,0.04661972117064176,-0.2749705397689302
6,0.0031521389901983735,0.03333097253189525,0.05800070179413659,-0.49313136533033763
7,0.003196170998823568,0.039995793560680934,0.06682504844624418,-0.7501397372859966
8,0.0032237799670448274,0.04666403288180491,0.07437060024872016,-1.0321439898145301
9,0.0029085796824003165,0.9970922285316494,8.272394160487124,499.5115095450435
10,0.0029233141528041823,0.9924499883113108,-124.5279078723624,387.5250080596724
11,0.002963343999570785,0.9864376088235726,-27.934248220644815,223.29530875136965
12,0.0030126867925442057,0.9799428705399565,-13.277124420732713,142.4356713972942
13,0.0030641054811737347,0.9733249164910001,-10.507591584075834,99.69700553824897
14,0.0031116348452656884,0.9666679352699961,-6.041568319996207,70.98050362906123
15,0.003151563120593634,0.9600039715406583,-4.542954524900557,51.17610849279711
16,0.0031823244994536575,0.9533363922660246,-3.308042544851432,36.84713446911795
17,0.003204360675793122,0.9466688766506589,-2.423029355515869,25.89715722505165
18,0.00321939443416096,0.9400015186965335,-1.80539102229505,17.718296774104807
19,0.0032292892995851637,0.9333343307323854,-1.3068157507597347,11.466055510100896
20,0.003233878507772921,0.6266664226523981,0.43931117100670186,29.498672924374272
21,0.0032327757180460846,0.6199999231392346,0.43645414047056025,31.211461771759026
22,0.0032329388881045295,0.6133333770087842,0.4407032741145257,32.93825036969459
23,0.0032339253353114647,0.6066667812717939,0.44502998428141494,34.6899694111422
24,0.001318231423986424,0.001318231423986424,-0.0021956373269459485,0.002002718121880708
25,0.001307377510947632,0.006666666666666659,4.326474887693662e-05,0.010657880733081602
26,0.0,0.0,0.0,0.0
27,0.0,0.006666666666666659,0.0,0.0
28,0.0013343824795857646,0.01333333333333332,0.0032171897646846794,-0.00045559293763869634
29,0.0,0.01333333333333332,0.0,0.0
30,0.0013700824164099273,0.01999999999999998,0.007402802575267931,-0.043608201754419214
31,0.0,0.01999999999999998,0.0,0.0
32,0.00140466697773654,0.02666666666666664,0.011270649890204671,-0.11965176256902048
33,0.0,0.02666666666666664,0.0,0.0
34,0.0014327904500901698,0.0333333333333333,0.014183836564262024,-0.22163674967657462
35,0.0,0.0333333333333333,0.0,0.0
36,0.0014528049994652582,0.03999999999999996,0.016386863752403457,-0.3414434060386084
37,0.0,0.03999999999999996,0.0,0.0
38,0.0014653545304749217,0.04666666666666662,0.018235654969894655,-0.47437180435732035
39,0.0,0.04666666666666662,0.0,0.0
40,0.0014720852393254012,0.05333333333333328,0.019351986730728382,-0.6171858473248546
41,0.0,0.05333333333333328,0.0,0.0
42,0.0014749294405196481,0.05999999999999994,0.019978945286207386,-0.7639458662280979
43,0.0,0.05999999999999994,0.0,0.0
44,0.001475801469115929,0.06666666666666661,0.020624254859595372,-0.9141761104723345
45,0.0,0.06666666666666661,0.0,0.0
46,0.0014763014970787455,0.07333333333333326,0.02085308806476872,-1.0679160850888714
47,0.0,0.07333333333333326,0.0,0.0
48,0.0014772962873988577,0.07999999999999992,0.02048876996319523,-1.220928939051628
49,0.0,0.07999999999999992,0.0,0.0
50,0.001478739083822548,0.08666666666666659,0.020202629259522306,-1.3720772049933434
51,0.0,0.08666666666666659,0.0,0.0
52,0.0014800476192020032,0.09333333333333325,0.01973329318692369,-1.5199154527671745
53,0.0,0.09333333333333325,0.0,0.0
54,0.001480706282766784,0.09999999999999991,0.01861282494487844,-1.6626771096803645
55,0.0,0.09999999999999991,0.0,0.0
56,0.0014805337822577905,0.10666666666666656,0.016457582160554863,-1.7911229655086607
57,0.0,0.10666666666666656,0.0,0.0
58,0.0014796288492981311,0.11333333333333322,0.015332179244783882,-1.9068442903110274
59,0.0,0.11333333333333322,0.0,0.0
60,0.0014783029691609155,0.1199999999999999,0.01289300540620067,-2.0101712635878437
61,0.0,0.1199999999999999,0.0,0.0
62,0.001476994870344356,0.12666666666666657,0.009933164446717617,-2.092538937926801
63,0.0,0.12666666666666657,0.0,0.0
64,0.001476159307502448,0.1333333333333332,0.00664821999554779,-2.1533230550652536
65,0.0,0.1333333333333332,0.0,0.0
66,0.0014761744315826865,0.13999999999999982,0.0029978700080097146,-2.189253343170745
67,0.0,0.13999999999999982,0.0,0.0
68,0.0014770247478606792,0.14666666666666653,-0.0014022159378365008,-2.197950347295501
69,0.0,0.14666666666666653,0.0,0.0
70,0.00147842259123552,0.15333333333333315,-0.006422646827969261,-2.1712428522785947
71,0.0,0.15333333333333315,0.0,0.0
72,0.0014800324467651065,0.15999999999999984,-0.01164131975356534,-2.109331821372617
73,0.0,0.15999999999999984,0.0,0.0
74,0.0014816423022946926,0.1666666666666665,-0.018301530339778212,-2.002080935357739
75,0.0,0.1666666666666665,0.0,0.0
76,0.0014834641699790242,0.17333333333333314,-0.024551927782567123,-1.8490318276712914
77,0.0,0.17333333333333314,0.0,0.0
78,0.0013218979888070307,0.998678102011193,222.4010297492761,421.5762320796889
79,0.0,1.0,0.0,0.0
80,0.0013287791603655375,0.9933333333333334,-96.22698863838836,301.44874833950047
81,0.0,0.9933333333333334,0.0,0.0
82,0.0013469745452594478,0.9866666666666665,6.590119616533754,92.67822687811223
83,0.0,0.9866666666666665,0.0,0.0
84,0.001485162534875998,0.1799999999999998,-0.031929445962242356,-1.6450012047911875
85,0.0,0.1799999999999998,0.0,0.0
86,0.0014859012758686888,0.18666666666666648,-0.03934102172871906,-1.387036271964576
87,0.0,0.18666666666666648,0.0,0.0
88,0.0013694030875200935,0.9799999999999999,-6.102579164817313,77.00469572375793
89,0.0,0.9799999999999999,0.0,0.0
90,0.001486389993234193,0.19333333333333313,-0.04799678450006993,-1.0691354114184437
91,0.0,0.19333333333333313,0.0,0.0
92,0.0014866259933681567,0.19999999999999982,-0.05636522592077543,-0.6895329680485898
93,0.0,0.19999999999999982,0.0,0.0
94,0.0013927752187153338,0.9733333333333333,-2.1209665096771695,47.59760243777445
95,0.0,0.9733333333333333,0.0,0.0
96,0.0014863820870434476,0.20666666666666647,-0.06498034668546346,-0.24647941972856569
97,0.0,0.20666666666666647,0.0,0.0
98,0.0014854178877398692,0.21333333333333315,-0.07341594272311382,0.2568400156672964
99,0.0,0.21333333333333315,0.0,0.0
100,0.001483802496300914,0.2199999999999998,-0.08286428531459318,0.8277351913011922
101,0.0,0.2199999999999998,0.0,0.0
102,0.00148182124205319,0.22666666666666646,-0.09113886833462431,1.4618735500483546
103,0.0,0.22666666666666646,0.0,0.0
104,0.001479839987805466,0.23333333333333311,-0.09956073232636098,2.1591200069775454
105,0.0,0.23333333333333311,0.0,0.0
106,0.0014774928707489733,0.2399999999999998,-0.10704608538991157,2.911847297645197
107,0.0,0.2399999999999998,0.0,0.0
108,0.0014143794751207677,0.9666666666666666,-1.585963189764306,34.698128865047565
109,0.0,0.9666666666666666,0.0,0.0
110,0.00147506522021032,0.2466666666666664,-0.11508416349762192,3.7245560890524465
111,0.0,0.2466666666666664,0.0,0.0
112,0.0014738857690146769,0.25333333333333313,-0.12129955739365095,4.59047246228575
113,0.0,0.25333333333333313,0.0,0.0
114,0.0014731534564214977,0.2599999999999998,-0.12845819398388572,5.509342451517353
115,0.0,0.2599999999999998,0.0,0.0
116,0.001472696193596852,0.26666666666666644,-0.1331074986183309,6.471643934339978
117,0.0,0.26666666666666644,0.0,0.0
118,0.0014725954427768717,0.27333333333333315,-0.13891504341432562,7.474452096939504
119,0.0,0.27333333333333315,0.0,0.0
120,0.001472950398671338,0.2799999999999998,-0.14384548659959984,8.51894795121401
121,0.0,0.2799999999999998,0.0,0.0
122,0.0014736894097775993,0.2866666666666664,-0.1481511295498667,9.602328471816202
123,0.0,0.2866666666666664,0.0,0.0
124,0.0014745999303802223,0.29333333333333317,-0.1500229959332915,10.70699693879522
125,0.0,0.29333333333333317,0.0,0.0
126,0.0014754832477109074,0.2999999999999998,-0.1531021769402778,11.831336539343095
127,0.0,0.2999999999999998,0.0,0.0
128,0.0014325286911789246,0.9599999999999997,-1.1171511153207232,24.39130673853238
129,0.0,0.9599999999999997,0.0,0.0
130,0.0014465111361152989,0.9533333333333331,-0.8225683169148124,17.54684142541895
131,0.0,0.9533333333333331,0.0,0.0
132,0.0014565275799059644,0.9466666666666665,-0.6322547152025251,12.12956151792894
133,0.0,0.9466666666666665,0.0,0.0
134,0.0014762208567482967,0.30666666666666653,-0.15348663928603928,12.967493862759857
135,0.0,0.30666666666666653,0.0,0.0
136,0.0014766878754236255,0.3133333333333332,-0.15335301823348244,14.103172772362907
137,0.0,0.3133333333333332,0.0,0.0
138,0.0014767169030159896,0.31999999999999984,-0.15180913587846304,15.226675511307159
139,0.0,0.31999999999999984,0.0,0.0
140,0.0014762150047228065,0.32666666666666655,-0.15120548540655415,16.33883374209241
141,0.0,0.32666666666666655,0.0,0.0
142,0.0014752294338346728,0.33333333333333315,-0.14688882063050027,17.428727508721032
143,0.0,0.33333333333333315,0.0,0.0
144,0.0014739210503943664,0.33999999999999986,-0.14192335471433293,18.47936503891056
145,0.0,0.33999999999999986,0.0,0.0
146,0.00147266880490609,0.34666666666666657,-0.1370039463184619,19.493799808009943
147,0.0,0.34666666666666657,0.0,0.0
148,0.0014721459332660237,0.3533333333333332,-0.1328634647567911,20.485509216963433
149,0.0,0.3533333333333332,0.0,0.0
150,0.0014633611064368002,0.94,-0.47003232205958034,8.194093005862287
151,0.0,0.94,0.0,0.0
152,0.001472926949131473,0.3599999999999998,-0.12504793779369683,21.453088428936745
153,0.0,0.3599999999999998,0.0,0.0
154,0.001474880425579826,0.3666666666666666,-0.11807544794623591,22.378241654354394
155,0.0,0.3666666666666666,0.0,0.0
156,0.001477130315686558,0.37333333333333324,-0.11619162672408306,23.274015989830048
157,0.0,0.37333333333333324,0.0,0.0
158,0.0014786848358807364,0.37999999999999984,-0.10637188401725323,24.132920551745418
159,0.0,0.37999999999999984,0.0,0.0
160,0.0014790642127192296,0.38666666666666655,-0.0910302100871676,24.856886625075887
161,0.0,0.38666666666666655,0.0,0.0
162,0.0014784134496583464,0.3933333333333332,-0.09012561739023046,25.51792132778612
163,0.0,0.3933333333333332,0.0,0.0
164,0.0014678587725387108,0.9333333333333332,-0.3367584603972822,5.2375072475789075
165,0.0,0.9333333333333332,0.0,0.0
166,0.0014706752664281305,0.9266666666666665,-0.24802996019788412,3.1428794286085506
167,0.0,0.9266666666666665,0.0,0.0
168,0.0014723264997419834,0.9199999999999998,-0.17378381317756533,1.5935765271739364
169,0.0,0.9199999999999998,0.0,0.0
170,0.001473221964043177,0.9133333333333332,-0.1211228788401201,0.5360841394681487
171,0.0,0.9133333333333332,0.0,0.0
172,0.0014736359191536473,0.9066666666666665,-0.08088319846014015,-0.20078807988967223
173,0.0,0.9066666666666665,0.0,0.0
174,0.0014737802523699885,0.9,-0.05232514724065298,-0.6776773714977864
175,0.0,0.9,0.0,0.0
176,0.0014739146629063492,0.8933333333333334,-0.03129277179889936,-0.981638830655686
177,0.0,0.8933333333333334,0.0,0.0
178,0.001474313649593061,0.8866666666666667,-0.01576119053787279,-1.1483509783634493
179,0.0,0.8866666666666667,0.0,0.0
180,0.0014750826054680689,0.8800000000000001,-0.005247363933023783,-1.2226505803594503
181,0.0,0.8800000000000001,0.0,0.0
182,0.0014759967798697105,0.8733333333333335,0.0016966420850183983,-1.2327049671993
183,0.0,0.8733333333333335,0.0,0.0
184,0.0014771818548018946,0.3999999999999999,-0.07291540635842385,26.106430805817357
185,0.0,0.3999999999999999,0.0,0.0
186,0.0014757773651037959,0.4066666666666665,-0.06572798717235871,26.583438839971283
187,0.0,0.4066666666666665,0.0,0.0
188,0.0014744557218589957,0.4133333333333332,-0.06073015828653837,27.034822384621556
189,0.0,0.4133333333333332,0.0,0.0
190,0.001473377561631359,0.41999999999999993,-0.050718083569296274,27.43004141458659
191,0.0,0.41999999999999993,0.0,0.0
192,0.001472670141356644,0.4266666666666666,-0.03833388331272053,27.75043986616159
193,0.0,0.4266666666666666,0.0,0.0
194,0.0014724469136447088,0.4333333333333331,-0.02735704747735466,27.98970916447073
195,0.0,0.4333333333333331,0.0,0.0
196,0.0014727796377334277,0.43999999999999984,-0.018079819461187693,28.16667975953412
197,0.0,0.43999999999999984,0.0,0.0
198,0.0014736302740261846,0.4466666666666665,-0.009886795540313032,28.28856154978617
199,0.0,0.4466666666666665,0.0,0.0
200,0.0014765812318525053,0.8666666666666666,0.006325563265500962,-1.202129997949775
201,0.0,0.8666666666666666,0.0,0.0
202,0.001476496764194567,0.86,0.009169726219544875,-1.1426990870117255
203,0.0,0.86,0.0,0.0
204,0.0014759169568280787,0.8533333333333334,0.011164470047787678,-1.0673159133926322
205,0.0,0.8533333333333334,0.0,0.0
206,0.001475431157419829,0.8466666666666668,0.013491573019242682,-0.9751694932840516
207,0.0,0.8466666666666668,0.0,0.0
208,0.001475568506200087,0.8400000000000001,0.015118731485099122,-0.8688715868416791
209,0.0,0.8400000000000001,0.0,0.0
210,0.001476425637823959,0.8333333333333334,0.016178202914362196,-0.7528210233982888
211,0.0,0.8333333333333334,0.0,0.0
212,0.0014777881301266363,0.8266666666666668,0.017111574840969788,-0.6310157770892509
213,0.0,0.8266666666666668,0.0,0.0
214,0.001474786970428323,0.4533333333333331,-0.0007420767865935935,28.353826829934984
215,0.0,0.4533333333333331,0.0,0.0
216,0.001475913313584755,0.45999999999999974,0.007598658352419831,28.351153230912747
217,0.0,0.45999999999999974,0.0,0.0
218,0.0014766766250216296,0.4666666666666665,0.016173074218335366,28.282530064948624
219,0.0,0.4666666666666665,0.0,0.0
220,0.00147942214866906,0.8200000000000001,0.019311559769909732,-0.4967189734911937
221,0.0,0.8200000000000001,0.0,0.0
222,0.0014811320876851953,0.8133333333333334,0.02119533482740731,-0.3477233090096635
223,0.0,0.8133333333333334,0.0,0.0
224,0.0014827406438920406,0.8066666666666666,0.023805560196902612,-0.18154637178809319
225,0.0,0.8066666666666666,0.0,0.0
226,0.0014840513889497397,0.8000000000000002,0.025637355009405706,0.0004271156729534503
227,0.0,0.8000000000000002,0.0,0.0
228,0.001484895385072859,0.7933333333333334,0.02867767234035954,0.20046125348330496
229,0.0,0.7933333333333334,0.0,0.0
230,0.0014851952555332605,0.7866666666666666,0.0312733007259797,0.4209910788222559
231,0.0,0.7866666666666666,0.0,0.0
232,0.0014838953813707736,0.7733333333333333,0.037695326983449316,0.9326386904557434
233,0.0014848631709378766,0.78,0.03509421964253935,0.6652536109926609
234,0.0,0.7733333333333333,0.0,0.0
235,0.0,0.78,0.0,0.0
236,0.0014769098833645482,0.47333333333333305,0.025702671301035467,28.134801116560524
237,0.0,0.47333333333333305,0.0,0.0
238,0.0014766894673459768,0.4799999999999997,0.03485970768358725,27.911424244020083
239,0.0,0.4799999999999997,0.0,0.0
240,0.0014762208631411767,0.48666666666666647,0.04410464036336501,27.613115870447118
241,0.0,0.48666666666666647,0.0,0.0
242,0.0014756791164383506,0.493333333333333,0.0516372818585398,27.25212228710904
243,0.0,0.493333333333333,0.0,0.0
244,0.0014699447762604187,0.6266666666666666,0.108319999460509,13.300930976224098
245,0.0014715108471642338,0.6333333333333332,0.10733947329428915,12.51351454024401
246,0.0,0.6266666666666666,0.0,0.0
247,0.0,0.6333333333333332,0.0,0.0
248,0.001473076918068049,0.6399999999999998,0.10545663569705814,11.742154951234388
249,0.0,0.6399999999999998,0.0,0.0
250,0.0014694435082027656,0.6199999999999999,0.10759981033770859,14.09506628750583
251,0.0,0.6199999999999999,0.0,0.0
252,0.0014695176764111498,0.6133333333333332,0.10906341319801874,14.897589846595162
253,0.0,0.6133333333333332,0.0,0.0
254,0.001473456994700655,0.7133333333333332,0.06948740977510137,4.4316459028627
255,0.0014734990227192588,0.7199999999999999,0.06490209418550538,3.935583701045243
256,0.0,0.7133333333333332,0.0,0.0
257,0.0,0.7199999999999999,0.0,0.0
258,0.001473903502483294,0.7266666666666666,0.0619183794292006,3.466842138540217
259,0.0,0.7266666666666666,0.0,0.0
260,0.0014747982545028752,0.7333333333333333,0.057913633569345375,3.025071595782728
261,0.0,0.7333333333333333,0.0,0.0
262,0.0014761226448898558,0.7399999999999999,0.053721810145961287,2.6137298694929667
263,0.0,0.7399999999999999,0.0,0.0
264,0.0014824798546441088,0.7666666666666667,0.04164344196166922,1.2235132587859616
265,0.0,0.7666666666666667,0.0,0.0
266,0.0014776891632434978,0.7466666666666666,0.049901053686569316,2.2353130445071563
267,0.0,0.7466666666666666,0.0,0.0
268,0.0014792784656820612,0.7533333333333334,0.047849476848318376,1.8758590653141376
269,0.0,0.7533333333333334,0.0,0.0
270,0.0014808677681206245,0.7599999999999998,0.04416483467887482,1.538687014618262
271,0.0,0.7599999999999998,0.0,0.0
272,0.0014751034548373338,0.6466666666666666,0.10493803032612976,10.979273526412086
273,0.0,0.6466666666666666,0.0,0.0
274,0.001476689963612626,0.6533333333333333,0.10147087956548555,10.229126320149964
275,0.0,0.6533333333333333,0.0,0.0
276,0.0014775314731872305,0.6599999999999998,0.0992011713387371,9.49508592918494
277,0.0,0.6599999999999998,0.0,0.0
278,0.0014775954867290043,0.6666666666666665,0.09675503077420368,8.773346158406346
279,0.0,0.6666666666666665,0.0,0.0
280,0.0014770885043590256,0.6733333333333332,0.09360854632401003,8.066417582584956
281,0.0,0.6733333333333332,0.0,0.0
282,0.0014763466645185777,0.6799999999999998,0.08929382612547988,7.387885413725
283,0.0,0.6799999999999998,0.0,0.0
284,0.001475598777694397,0.6866666666666665,0.08511248602223222,6.7395139744043435
285,0.0,0.6866666666666665,0.0,0.0
286,0.0014749563555351225,0.6933333333333332,0.08115422812786573,6.122690129098076
287,0.0,0.6933333333333332,0.0,0.0
288,0.0014743139333758476,0.6999999999999997,0.07792719665114359,5.532009776503722
289,0.0,0.6999999999999997,0.0,0.0
290,0.0014737769758814794,0.7066666666666667,0.07434105356361279,4.966208614482511
291,0.0,0.7066666666666667,0.0,0.0
292,0.0014751317300740916,0.4999999999999997,0.05711110140474476,26.841964768506717
293,0.0,0.4999999999999997,0.0,0.0
294,0.0014745745060820417,0.5066666666666664,0.06213941577524932,26.39521589436927
295,0.0,0.5066666666666664,0.0,0.0
296,0.0014739745015354207,0.5133333333333331,0.06829157049222004,25.905389121691233
297,0.0,0.5133333333333331,0.0,0.0
298,0.001473341095315447,0.5199999999999997,0.07612540078661764,25.365606921072207
299,0.0,0.5199999999999997,0.0,0.0
