,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.019077912,-0.001485891,0.004032529
1,0,0.13475671,0.019858295,0,0.004074912
2,0,0.11701039,0.018354876,0,0.004006361
3,0.0141945,0.14327203,0.020338573,-0.00133397,0.004092647
4,0,0.15235177,0.02101597,0,0.004140563
5,0.014673135,0.10754361,0.017445335,-0.001465481,0.003974276
6,0,0.09892626,0.016475923,0,0.003944772
7,0.012888297,0.013746568,0.002903684,-3.41267E-05,0.003890344
8,0,0.020158125,0.004207396,0,0.003883374
9,0,0,0,0,0.003892194
10,0.019987524,0,0,0,0.003904859
11,0.014140525,0.16079065,0.021260481,-0.001016025,0.004145193
12,0,0.16985565,0.021838719,0,0.004192477
13,0.014590903,0.030354802,0.006222104,-0.000192645,0.003884302
14,0,0.04031625,0.007979676,0,0.003872533
15,0.015144526,0.050052695,0.009771197,-0.000534704,0.003879927
16,0,0.06047098,0.011316315,0,0.003873901
17,0.015264887,0.06975502,0.012834596,-0.000945968,0.003894205
18,0,0.08014575,0.014153941,0,0.003898744
19,0.014969952,0.08899725,0.015389581,-0.001273461,0.003925758
20,0.039975047,0,0,0,0.003905156
21,0.02986306,0.018219914,0.00402971,-0.000151872,0.003884781
22,0.014132923,0.17830396,0.0218722,-0.000550038,0.004181409
23,0,0.18734443,0.022333108,0,0.004221623
24,0.059962574,0,0,0,0.003896578
25,0.05052991,0.017059596,0.004230274,-0.000267416,0.003877774
26,0.014141102,0.19582012,0.022185016,9.2377E-06,0.004194913
27,0,0.2047961,0.022499979,0,0.004222599
28,0.15840122,0.17225938,0,0,0.004440713
29,0.15433289,0.16443428,0.004281725,-0.004711253,0.004209768
30,0.16464466,0.16464466,0,0,0.004085295
31,0.07957291,0,0,0,0.003863966
32,0.06848689,0.016337099,0.004661601,-0.000306426,0.003847641
33,0.014035158,0.21332577,0.0222071,0.000580385,0.004182921
34,0,0.2222789,0.022340152,0,0.00419465
35,0.15380563,0.18086676,0,0,0.004729696
36,0.14774974,0.17392665,0.002866195,-0.004190303,0.004479835
37,0.16229776,0.1569815,0.005377237,-0.004287855,0.003894734
38,0.17225938,0.15840122,0,0,0.003687391
39,0.08798345,0.014901965,0.004985412,-0.000333279,0.003803624
40,0.0983415,0,0,0,0.00381057
41,0.013876203,0.23095623,0.021928815,0.001080361,0.004146537
42,0,0.23977959,0.021852374,0,0.004141809
43,0.15096931,0.1902025,0,0,0.004912025
44,0.14377856,0.18499288,0.001500207,-0.002531325,0.004681315
45,0.17085868,0.14963308,0.007508209,-0.004002969,0.003535618
46,0.18086676,0.15380563,0,0,0.003305784
47,0.106810585,0.014370256,0.005625537,-0.000350051,0.003733398
48,0.11632936,0,0,0,0.003731243
49,0.013889375,0.2484887,0.021339988,0.001456677,0.004090679
50,0,0.25732446,0.021034168,0,0.004071384
51,0.15,0.2,0,0,0.00499072
52,0.14301258,0.19635534,0.000673584,-0.000398688,0.004811944
53,0.1820991,0.14463037,0.008563751,-0.002651841,0.003153533
54,0.1902025,0.15096931,0,0,0.002942651
