,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.51555413,-0.015346362,0.17596786
1,0,0.13475671,0.53617394,0,0.18055713
2,0,0.11701039,0.49558166,0,0.17082231
3,0.0141945,0.14327203,0.55112267,-0.013882626,0.18588594
4,0,0.15235177,0.5674312,0,0.18997549
5,0.014673135,0.10754361,0.4699805,-0.0154309,0.16633171
6,0,0.09892626,0.4448499,0,0.16187873
7,0.012888297,0.013746568,0.07862702,-0.001144202,0.14577587
8,0,0.020158125,0.113599695,0,0.14572674
9,0,0,0,0,0.14574078
10,0.019987524,0,0,0,0.14589283
11,0.014140525,0.16079065,0.5773583,-0.01104245,0.19484165
12,0,0.16985565,0.58964545,0,0.19775143
13,0.014590903,0.030354802,0.16683964,-0.004189776,0.14609177
14,0,0.04031625,0.21545126,0,0.14659499
15,0.015144526,0.050052695,0.26102403,-0.008076584,0.14777285
16,0,0.06047098,0.3055405,0,0.14934927
17,0.015264887,0.06975502,0.34343204,-0.011724337,0.15168524
18,0,0.08014575,0.3821564,0,0.15452972
19,0.014969952,0.08899725,0.4131628,-0.014131006,0.1579915
20,0.039975047,0,0,0,0.14529681
21,0.02986306,0.018219914,0.10749886,-0.003551392,0.14530113
22,0.014132923,0.17830396,0.5947914,-0.006752252,0.20151876
23,0,0.18734443,0.6029939,0,0.20263056
24,0.059962574,0,0,0,0.14404342
25,0.05052991,0.017059596,0.10956153,-0.005751381,0.14430624
26,0.014141102,0.19582012,0.6036704,-0.001540998,0.20472553
27,0,0.2047961,0.6074994,0,0.2037394
28,0.15840122,0.17225938,0,0,0.20041397
29,0.15433289,0.16443428,0.32531193,-0.37374908,0.15349065
30,0.16464466,0.16464466,0,0,0.088254705
31,0.07957291,0,0,0,0.1416866
32,0.06848689,0.016337099,0.11688834,-0.006563888,0.14238305
33,0.014035158,0.21332577,0.6039008,0.003800259,0.20384698
34,0,0.2222789,0.6031841,0,0.20084748
35,0.15380563,0.18086676,0,0,0.30067876
36,0.14774974,0.17392665,0.22797899,-0.3381941,0.2582891
37,0.16229776,0.1569815,0.38202074,-0.3353137,0.050387613
38,0.17225938,0.15840122,0,0,-0.016246868
39,0.08798345,0.014901965,0.1223191,-0.007665931,0.1394971
40,0.0983415,0,0,0,0.13835579
41,0.013876203,0.23095623,0.59561193,0.008600106,0.1989446
42,0,0.23977959,0.5900141,0,0.19442758
43,0.15096931,0.1902025,0,0,0.37184033
44,0.14377856,0.18499288,0.13168709,-0.21903512,0.34169713
45,0.17085868,0.14963308,0.4814155,-0.29061738,-0.033365443
46,0.18086676,0.15380563,0,0,-0.08383794
47,0.106810585,0.014370256,0.13617888,-0.008544157,0.13537782
48,0.11632936,0,0,0,0.13379149
49,0.013889375,0.2484887,0.57857364,0.012271531,0.19096993
50,0,0.25732446,0.56792253,0,0.18552949
51,0.15,0.2,0,0,0.40216464
52,0.14301258,0.19635534,0.06527853,-0.055922437,0.3862306
53,0.1820991,0.14463037,0.48189902,-0.18882807,-0.08931243
54,0.1902025,0.15096931,0,0,-0.11761562
55,0.12489822,0.014048229,0.15314601,-0.009209298,0.12997223
56,0.13390304,0,0,0,0.12786631
57,0.014023411,0.26610303,0.5524803,0.014546449,0.18114726
58,0,0.2750834,0.53649825,0,0.17540044
59,0.15096931,0.20979749,0,0,0.37701896
60,0.14227934,0.20734726,0.08479622,0.10231126,0.37867412
61,0.19406727,0.1422642,0.40197134,-0.08432656,-0.11002057
62,0.2,0.15,0,0,-0.12104751
63,0.14254381,0.01385126,0.17196481,-0.009458852,0.123175606
64,0.15137787,0,0,0,0.12043008
65,0.014165733,0.28395778,0.5168245,0.01536957,0.17076766
66,0,0.2929624,0.49565086,0,0.16540258
67,0.15380563,0.21913323,0,0,0.30759013
68,0.14459594,0.21848728,0.14940989,0.2538751,0.32590604
69,0.2060633,0.14254956,0.27750617,-0.01022917,-0.101369634
70,0.20979749,0.15096931,0,0,-0.10499477
71,0.16011475,0.013770336,0.19214395,-0.009119668,0.114926465
72,0.16874602,0,0,0,0.111589335
73,0.014609024,0.30206198,0.47116128,0.015194747,0.16107075
74,0,0.31107363,0.44485024,0,0.15653214
75,0.15840122,0.22774062,0,0,0.20598432
76,0.14931501,0.22881392,0.24403173,0.35337648,0.23792276
77,0.21617894,0.14657867,0.11685324,0.01563207,-0.084164634
78,0.21913323,0.15380563,0,0,-0.07601673
79,0.17760518,0.013724543,0.21157521,-0.008098503,0.105440915
80,0.18610609,0,0,0,0.10159547
81,0.015149156,0.32039198,0.41526735,0.013955306,0.15295263
82,0,0.32985425,0.3821564,0,0.14937289
83,0.16464466,0.23535533,0,0,0.097191416
84,0.1557585,0.23825724,0.3636615,0.39534107,0.134434
85,0.22631888,0.14875579,0.07432492,0.01395883,-0.0620521
86,0.22774062,0.15840122,0,0,-0.057033245
87,0.19505286,0.01381729,0.23029898,-0.006492308,0.095102824
88,0.20355475,0,0,0,0.09087588
89,0.015998047,0.33916724,0.3478963,0.011861659,0.1469111
90,0,0.34952903,0.3055405,0,0.14440273
91,0.016424874,0.35832727,0.26850647,0.008232188,0.14315265
92,0,0.36968374,0.21545126,0,0.14178313
93,0.17225938,0.24159877,0,0,-0.007190289
94,0.16432948,0.24543156,0.4267285,0.34759375,0.030925723
95,0.23567267,0.15472226,0.017831882,-0.001399275,-0.045619715
96,0.23535533,0.16464466,0,0,-0.040957328
97,0.21239871,0.013909079,0.24543922,-0.004626315,0.08445256
98,0.2209603,0,0,0,0.08002211
99,0.017718995,0.37945655,0.1684422,0.004699989,0.14130181
100,0,0.38984188,0.113599695,0,0.14100578
101,0.013526485,0.39685062,0.075160824,0.001322691,0.14115256
102,0,0.41,0,0,0.14114182
103,0.18086676,0.24619436,0,0,-0.07722263
104,0.17382888,0.2521396,0.49749023,0.28234634,-0.047900096
105,0.24425057,0.1618859,-0.007171207,-0.018750226,-0.03365562
106,0.24159877,0.17225938,0,0,-0.030258903
