,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.5282893,-0.015687684,0.18161744
1,0,0.13475671,0.5494128,0,0.18642104
2,0,0.11701039,0.5078182,0,0.17622517
3,0.0141945,0.14327203,0.56474,-0.014191643,0.19200566
4,0,0.15235177,0.5814419,0,0.19628522
5,0.014673135,0.10754361,0.48158568,-0.015777024,0.17152348
6,0,0.09892626,0.45583385,0,0.1668561
7,0.012888297,0.013746568,0.08057528,-0.001177752,0.14996946
8,0,0.020158125,0.11640463,0,0.14991838
9,0,0,0,0,0.14993127
10,0.019987524,0,0,0,0.15008777
11,0.014140525,0.16079065,0.59162587,-0.0112912,0.20138659
12,0,0.16985565,0.6042046,0,0.20443094
13,0.014590903,0.030354802,0.17095853,-0.004303415,0.15030326
14,0,0.04031625,0.22077104,0,0.15083225
15,0.015144526,0.050052695,0.26746497,-0.008273524,0.15207009
16,0,0.06047098,0.31308472,0,0.15372337
17,0.015264887,0.06975502,0.35190946,-0.011996282,0.15617383
18,0,0.08014575,0.39159235,0,0.15915479
19,0.014969952,0.08899725,0.4233651,-0.014451955,0.16278426
20,0.039975047,0,0,0,0.1494706
21,0.02986306,0.018219914,0.11016735,-0.003657596,0.14948045
22,0.014132923,0.17830396,0.60949,-0.006907443,0.20838322
23,0,0.18734443,0.6178826,0,0.2095453
24,0.059962574,0,0,0,0.1481694
25,0.05052991,0.017059596,0.112303,-0.005916085,0.14844893
26,0.014141102,0.19582012,0.6185832,-0.001580061,0.21174829
27,0,0.2047961,0.6224994,0,0.21071135
28,0.15840122,0.17225938,0,0,0.20710799
29,0.15433289,0.16443428,0.33549795,-0.38549954,0.15797234
30,0.16464466,0.16464466,0,0,0.089522265
31,0.07957291,0,0,0,0.1457208
32,0.06848689,0.016337099,0.11983741,-0.006754534,0.14645344
33,0.014035158,0.21332577,0.6188175,0.003875948,0.21083246
34,0,0.2222789,0.6180775,0,0.2076865
35,0.15380563,0.18086676,0,0,0.3122089
36,0.14774974,0.17392665,0.23508677,-0.34861556,0.26794428
37,0.16229776,0.1569815,0.39389387,-0.34611934,0.049782664
38,0.17225938,0.15840122,0,0,-0.020058064
39,0.08798345,0.014901965,0.12544894,-0.007889272,0.14345469
40,0.0983415,0,0,0,0.14225765
41,0.013876203,0.23095623,0.6103298,0.008785661,0.20569965
42,0,0.23977959,0.60458237,0,0.20096649
43,0.15096931,0.1902025,0,0,0.38681245
44,0.14377856,0.18499288,0.13594206,-0.22576237,0.35541975
45,0.17085868,0.14963308,0.49625129,-0.29994455,-0.0380135
46,0.18086676,0.15380563,0,0,-0.09070797
47,0.106810585,0.014370256,0.13970712,-0.008794781,0.13917302
48,0.11632936,0,0,0,0.13751088
49,0.013889375,0.2484887,0.5928697,0.012538598,0.19735152
50,0,0.25732446,0.5819453,0,0.19165215
51,0.15,0.2,0,0,0.4185895
52,0.14301258,0.19635534,0.06752567,-0.057717763,0.40208876
53,0.1820991,0.14463037,0.49670127,-0.19498593,-0.09632185
54,0.1902025,0.15096931,0,0,-0.12569357
55,0.12489822,0.014048229,0.15716039,-0.009482507,0.13355105
56,0.13390304,0,0,0,0.13134688
57,0.014023411,0.26610303,0.5661291,0.014863703,0.18706824
58,0,0.2750834,0.54974514,0,0.18104811
59,0.15096931,0.20979749,0,0,0.39224935
60,0.14227934,0.20734726,0.08762648,0.10531632,0.39421147
61,0.19406727,0.1422642,0.41387805,-0.08725966,-0.11754772
62,0.2,0.15,0,0,-0.128806
63,0.14254381,0.01385126,0.1765235,-0.009743541,0.1264792
64,0.15137787,0,0,0,0.12360916
65,0.014165733,0.28395778,0.52959013,0.015706642,0.17620024
66,0,0.2929624,0.50788915,0,0.17057991
67,0.15380563,0.21913323,0,0,0.31951424
68,0.14459594,0.21848728,0.15411912,0.261503,0.3389185
69,0.2060633,0.14254956,0.2848668,-0.010887333,-0.10798789
70,0.20979749,0.15096931,0,0,-0.11154619
71,0.16011475,0.013770336,0.19729504,-0.009401178,0.11789228
72,0.16874602,0,0,0,0.11440677
73,0.014609024,0.30206198,0.48279336,0.015532732,0.16604567
74,0,0.31107363,0.4558342,0,0.16128993
75,0.15840122,0.22774062,0,0,0.21303348
76,0.14931501,0.22881392,0.2515701,0.36420062,0.2466596
77,0.21617894,0.14657867,0.11898854,0.01568383,-0.089630865
78,0.21913323,0.15380563,0,0,-0.080946214
79,0.17760518,0.013724543,0.2173183,-0.00835859,0.10801309
80,0.18610609,0,0,0,0.103999265
