,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.20361702,-0.006989317,0.054192595
1,0,0.13475671,0.21182181,0,0.055071715
2,0,0.11701039,0.19578534,0,0.053296123
3,0.0141945,0.14327203,0.21759781,-0.006326612,0.055987723
4,0,0.15235177,0.22417036,0,0.05679165
5,0.014673135,0.10754361,0.18567099,-0.006984307,0.052455597
6,0,0.09892626,0.17574318,0,0.051675364
7,0.012888297,0.013746568,0.030975796,-0.000377866,0.04892409
8,0,0.020158125,0.044878893,0,0.048909616
9,0,0,0,0,0.048930246
10,0.019987524,0,0,0,0.048986513
11,0.014140525,0.16079065,0.22790359,-0.004988505,0.05760392
12,0,0.16985565,0.23294634,0,0.058200356
13,0.014590903,0.030354802,0.06594227,-0.001522556,0.04895444
14,0,0.04031625,0.08511655,0,0.049022444
15,0.015144526,0.050052695,0.10324105,-0.003306028,0.04920405
16,0,0.06047098,0.12070736,0,0.049465954
17,0.015264887,0.06975502,0.13578583,-0.005092077,0.049864896
18,0,0.08014575,0.15097536,0,0.05036405
19,0.014969952,0.08899725,0.16328551,-0.006314043,0.05096535
20,0.039975047,0,0,0,0.048831895
21,0.02986306,0.018219914,0.04229632,-0.001209933,0.048774082
22,0.014132923,0.17830396,0.23476292,-0.002989206,0.058791015
23,0,0.18734443,0.23821981,0,0.059061516
24,0.059962574,0,0,0,0.04852597
25,0.05052991,0.017059596,0.042912956,-0.002042627,0.048520654
26,0.014141102,0.19582012,0.2382838,-0.000579424,0.05933356
27,0,0.2047961,0.23999976,0,0.059224024
28,0.15840122,0.17225938,0,0,0.060720794
29,0.15433289,0.16443428,0.09554207,-0.10912128,0.052079882
30,0.16464466,0.16464466,0,0,0.041868847
31,0.07957291,0,0,0,0.047951315
32,0.06848689,0.016337099,0.045592397,-0.002346479,0.04802162
33,0.014035158,0.21332577,0.2384054,0.001884823,0.059133794
34,0,0.2222789,0.23829496,0,0.058655832
35,0.15380563,0.18086676,0,0,0.07747723
36,0.14774974,0.17392665,0.06701802,-0.10027159,0.06893813
37,0.16229776,0.1569815,0.11307497,-0.09592714,0.035195425
38,0.17225938,0.15840122,0,0,0.023845395
39,0.08798345,0.014901965,0.047349915,-0.00273248,0.047312018
40,0.0983415,0,0,0,0.04714694
41,0.013876203,0.23095623,0.23511139,0.004081401,0.058209285
42,0,0.23977959,0.233092,0,0.057439074
43,0.15096931,0.1902025,0,0,0.08914135
44,0.14377856,0.18499288,0.037402797,-0.06467111,0.08241844
45,0.17085868,0.14963308,0.14426783,-0.08408327,0.02044709
46,0.18086676,0.15380563,0,0,0.010562011
47,0.106810585,0.014370256,0.05241427,-0.00305757,0.04629576
48,0.11632936,0,0,0,0.0460396
49,0.013889375,0.2484887,0.22841962,0.005767345,0.056718253
50,0,0.25732446,0.22436446,0,0.055763803
51,0.15,0.2,0,0,0.094200045
52,0.14301258,0.19635534,0.017564306,-0.015473834,0.08987612
53,0.1820991,0.14463037,0.14670433,-0.05394167,0.008568287
54,0.1902025,0.15096931,0,0,0.001902172
55,0.12489822,0.014048229,0.058640704,-0.003277204,0.044972327
56,0.13390304,0,0,0,0.044596627
57,0.014023411,0.26610303,0.21817613,0.006801411,0.054890316
58,0,0.2750834,0.21194993,0,0.05387067
59,0.15096931,0.20979749,0,0,0.08993231
60,0.14227934,0.20734726,0.023613127,0.032127474,0.08826551
61,0.19406727,0.1422642,0.12857227,-0.022411507,0.001751749
