,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.3054553,-0.009721947,0.08999759
1,0,0.13475671,0.31773272,0,0.091766
2,0,0.11701039,0.29367802,0,0.08809371
3,0.0141945,0.14327203,0.3264799,-0.008796551,0.09372957
4,0,0.15235177,0.33625552,0,0.09532113
5,0.014673135,0.10754361,0.2784892,-0.009744977,0.08637952
6,0,0.09892626,0.26361477,0,0.08473076
7,0.012888297,0.013746568,0.046515644,-0.000613119,0.078839675
8,0,0.020158125,0.06731834,0,0.078817196
9,0,0,0,0,0.07883951
10,0.019987524,0,0,0,0.078924105
11,0.014140525,0.16079065,0.34198567,-0.006962538,0.09709456
12,0,0.16985565,0.3494195,0,0.098243825
13,0.014590903,0.030354802,0.09888688,-0.002361882,0.07893201
14,0,0.04031625,0.12767482,0,0.07910192
15,0.015144526,0.050052695,0.15476038,-0.004851128,0.07950985
16,0,0.06047098,0.18106104,0,0.08008256
17,0.015264887,0.06975502,0.20358044,-0.007255218,0.08093171
18,0,0.08014575,0.22646305,0,0.08198855
19,0.014969952,0.08899725,0.24486727,-0.008867755,0.08326153
20,0.039975047,0,0,0,0.07864364
21,0.02986306,0.018219914,0.063541904,-0.001913834,0.07859055
22,0.014132923,0.17830396,0.35229817,-0.004211225,0.099583626
23,0,0.18734443,0.35732973,0,0.10005199
24,0.059962574,0,0,0,0.07807826
25,0.05052991,0.017059596,0.06454758,-0.003173428,0.078130834
26,0.014141102,0.19582012,0.35759488,-0.000887143,0.10074602
27,0,0.2047961,0.35999966,0,0.100427784
28,0.15840122,0.17225938,0,0,0.101081215
29,0.15433289,0.16443428,0.16475745,-0.18875815,0.083254464
30,0.16464466,0.16464466,0,0,0.06024146
31,0.07957291,0,0,0,0.0770248
32,0.06848689,0.016337099,0.06863636,-0.003619126,0.07724314
33,0.014035158,0.21332577,0.35775483,0.002511845,0.10037355
34,0,0.2222789,0.35744244,0,0.09929725
35,0.15380563,0.18086676,0,0,0.13758236
36,0.14774974,0.17392665,0.1156768,-0.17265913,0.12057523
37,0.16229776,0.1569815,0.19436754,-0.16699442,0.046340074
