,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.038164265,-0.002288241,0.008211742
1,0,0.13475671,0.03971659,0,0.008295737
2,0,0.11701039,0.036709752,0,0.008153151
3,0.0141945,0.14327203,0.040725958,-0.002058965,0.008343951
4,0,0.15235177,0.04203194,0,0.008432926
5,0.014673135,0.10754361,0.03485865,-0.002261555,0.008084223
6,0,0.09892626,0.032951847,0,0.008025001
7,0.012888297,0.013746568,0.005798311,-6.05551E-05,0.00788044
8,0,0.020158125,0.008414793,0,0.007871768
9,0,0,0,0,0.007883646
10,0.019987524,0,0,0,0.007902067
11,0.014140525,0.16079065,0.04260619,-0.001580161,0.008460529
12,0,0.16985565,0.043677438,0,0.008542046
13,0.014590903,0.030354802,0.012405799,-0.000316701,0.007872028
14,0,0.04031625,0.015959352,0,0.007858654
15,0.015144526,0.050052695,0.019468455,-0.00085455,0.007870614
16,0,0.06047098,0.02263263,0,0.007870534
17,0.015264887,0.06975502,0.025586901,-0.001487196,0.007906133
18,0,0.08014575,0.028307881,0,0.007927346
19,0.014969952,0.08899725,0.030713396,-0.001977985,0.007977669
20,0.039975047,0,0,0,0.007896066
21,0.02986306,0.018219914,0.007974645,-0.000252478,0.007864627
22,0.014132923,0.17830396,0.04385646,-0.000876131,0.008541817
23,0,0.18734443,0.044666216,0,0.008603787
24,0.059962574,0,0,0,0.007874953
25,0.05052991,0.017059596,0.00823778,-0.000459111,0.007845677
26,0.014141102,0.19582012,0.044494707,-3.01351E-05,0.00857292
27,0,0.2047961,0.044999957,0,0.00860643
28,0.15840122,0.17225938,0,0,0.009084779
29,0.15433289,0.16443428,0.009966838,-0.01110348,0.008504435
30,0.16464466,0.16464466,0,0,0.008095094
31,0.07957291,0,0,0,0.00781255
32,0.06848689,0.016337099,0.008952833,-0.000542546,0.007785605
33,0.014035158,0.21332577,0.044532172,0.00083342,0.008547171
34,0,0.2222789,0.044680305,0,0.008548256
35,0.15380563,0.18086676,0,0,0.00991209
36,0.14774974,0.17392665,0.006786314,-0.010016822,0.009288034
37,0.16229776,0.1569815,0.012265855,-0.009944822,0.007630568
38,0.17225938,0.15840122,0,0,0.007033149
39,0.08798345,0.014901965,0.009495337,-0.000616549,0.007700739
40,0.0983415,0,0,0,0.007713144
41,0.013876203,0.23095623,0.04395228,0.001588093,0.008466962
42,0,0.23977959,0.04370475,0,0.008437484
43,0.15096931,0.1902025,0,0,0.010448684
44,0.14377856,0.18499288,0.003614827,-0.006164299,0.009884888
45,0.17085868,0.14963308,0.016661998,-0.009107311,0.006704422
46,0.18086676,0.15380563,0,0,0.006080153
47,0.106810585,0.014370256,0.010699475,-0.000675356,0.007566232
48,0.11632936,0,0,0,0.007563795
49,0.013889375,0.2484887,0.042742003,0.00215537,0.008343979
50,0,0.25732446,0.042068336,0,0.008289974
51,0.15,0.2,0,0,0.010678123
52,0.14301258,0.19635534,0.001639784,-0.001084292,0.010251559
53,0.1820991,0.14463037,0.01841333,-0.005950694,0.005776115
54,0.1902025,0.15096931,0,0,0.005243403
55,0.12489822,0.014048229,0.012090103,-0.000692531,0.007383283
56,0.13390304,0,0,0,0.00735837
57,0.014023411,0.26610303,0.040876888,0.002490273,0.008196011
58,0,0.2750834,0.03974061,0,0.0081272
59,0.15096931,0.20979749,0,0,0.010449097
60,0.14227934,0.20734726,0.002360088,0.003877149,0.010109878
61,0.19406727,0.1422642,0.01819273,-0.002200594,0.004966408
62,0.2,0.15,0,0,0.00452411
63,0.14254381,0.01385126,0.013529959,-0.000662625,0.007148915
64,0.15137787,0,0,0,0.007091252
65,0.014165733,0.28395778,0.038303625,0.002562593,0.008044455
66,0,0.2929624,0.036714878,0,0.007971751
67,0.15380563,0.21913323,0,0,0.009860586
68,0.14459594,0.21848728,0.004625301,0.008589238,0.009658669
69,0.2060633,0.14254956,0.016357673,0.001133165,0.004323513
70,0.20979749,0.15096931,0,0,0.003946762
71,0.16011475,0.013770336,0.014936711,-0.000573235,0.006861589
72,0.16874602,0,0,0,0.006769662
73,0.014609024,0.30206198,0.034983426,0.002436407,0.007907404
74,0,0.31107363,0.03295187,0,0.007838351
75,0.15840122,0.22774062,0,0,0.008979977
76,0.14931501,0.22881392,0.007911677,0.011491606,0.008969299
77,0.21617894,0.14657867,0.010761619,0.002827231,0.003823912
78,0.21913323,0.15380563,0,0,0.003500583
79,0.17760518,0.013724543,0.016090596,-0.000420545,0.00653284
80,0.18610609,0,0,0,0.006406349
81,0.015149156,0.32039198,0.030894302,0.00210047,0.007797297
82,0,0.32985425,0.028307881,0,0.007737218
83,0.16464466,0.23535533,0,0,0.007956886
84,0.1557585,0.23825724,0.01202962,0.012744469,0.008081121
85,0.22631888,0.14875579,0.011064958,0.004884699,0.003570261
86,0.22774062,0.15840122,0,0,0.00320753
87,0.19505286,0.01381729,0.016983896,-0.000224703,0.006178896
88,0.20355475,0,0,0,0.006020707
89,0.015998047,0.33916724,0.025938531,0.001615323,0.0077223
90,0,0.34952903,0.02263263,0,0.007682069
91,0.016424874,0.35832727,0.020056954,0.000952495,0.007690824
92,0,0.36968374,0.015959352,0,0.007676063
93,0.17225938,0.24159877,0,0,0.006891329
94,0.16432948,0.24543156,0.014398063,0.010969058,0.00714512
95,0.23567267,0.15472226,0.008043795,0.005392682,0.003360261
96,0.23535533,0.16464466,0,0,0.003059044
97,0.21239871,0.013909079,0.017388843,-9.50033E-06,0.005819158
98,0.2209603,0,0,0,0.005637025
99,0.017718995,0.37945655,0.012545635,0.000385292,0.007689836
100,0,0.38984188,0.008414793,0,0.0076916
101,0.013526485,0.39685062,0.005543139,6.9507E-05,0.007710987
102,0,0.41,0,0,0.007713034
103,0.18086676,0.24619436,0,0,0.005928955
104,0.17382888,0.2521396,0.017964296,0.009109066,0.006199997
105,0.24425057,0.1618859,0.005785743,0.005426379,0.003289096
106,0.24159877,0.17225938,0,0,0.003015816
107,0.22986178,0.013972468,0.017255008,0.00020415,0.005470465
108,0.23831305,0,0,0,0.005277904
109,0.01991181,0.41,0,0,0.007724902
110,0.1902025,0.2490307,0,0,0.005067752
111,0.1849912,0.25622356,0.018781744,0.005527555,0.005324861
112,0.2508624,0.1712798,0.00330709,0.004320634,0.003251722
113,0.24619436,0.18086676,0,0,0.003044206
114,0.24729759,0.013987199,0.016629733,0.000363702,0.005151736
115,0.25571686,0,0,0,0.004959979
116,0.030001614,0.39495468,0.006598796,0.000182367,0.007690908
117,0.03982362,0.41,0,0,0.007715918
118,0.19612516,0.25685433,0.01594215,0.001605588,0.004619661
119,0.2,0.25,0,0,0.004326159
120,0.25563684,0.18174057,0.001650981,0.002887644,0.003275557
121,0.2490307,0.1902025,0,0,0.003089141
122,0.26478466,0.014073631,0.015756395,0.000473914,0.004872514
123,0.27323222,0,0,0,0.004690099
124,0.04961318,0.39437056,0.007527389,0.000367976,0.007667406
125,0.059735432,0.41,0,0,0.007695771
126,0.20979749,0.2490307,0,0,0.003767562
127,0.20729862,0.25755918,0.016457062,-0.001282244,0.004075334
128,0.25793165,0.19306304,0.000715487,0.001204897,0.003276344
129,0.25,0.2,0,0,0.003114728
130,0.2825172,0.014336581,0.014834839,0.000539456,0.004634253
131,0.29091877,0,0,0,0.004466574
132,0.0692717,0.39414808,0.008689447,0.000521353,0.007614438
133,0.0792844,0.41,0,0,0.007643381
134,0.21913323,0.24619436,0,0,0.003371677
135,0.21832243,0.25484294,0.013545728,-0.003588188,0.003651069
136,0.22774062,0.24159877,0,0,0.003130437
137,0.22838289,0.25011095,0.010163109,-0.004740997,0.00337769
138,0.24159877,0.22774062,0,0,0.003002263
139,0.24618936,0.23588663,0.004933295,-0.004846187,0.003199604
140,0.23535533,0.23535533,0,0,0.003015209
141,0.25808924,0.20465365,0.000593031,-0.000453879,0.003278738
142,0.2490307,0.20979749,0,0,0.003099438
143,0.25573024,0.21582857,0.001168933,-0.001999322,0.003240068
144,0.24619436,0.21913323,0,0,0.003043902
145,0.25227726,0.2262339,0.002683939,-0.003614543,0.00322172
146,0.3004233,0.014642339,0.013836063,0.000557919,0.004436537
147,0.3090669,0,0,0,0.004285099
148,0.088307545,0.39468762,0.009709443,0.000618175,0.007531508
149,0.098003834,0.41,0,0,0.00755227
150,0.23816058,0.2441294,0.007767048,-0.005397684,0.003252711
151,0.31853142,0.014917826,0.012777403,0.00054614,0.00427388
152,0.32728657,0,0,0,0.004140924
153,0.10680548,0.3951036,0.010938785,0.00068285,0.007407294
154,0.116167806,0.41,0,0,0.007410285
155,0.33675078,0.015131152,0.011730585,0.000498807,0.004142168
156,0.34552225,0,0,0,0.004029051
157,0.124964826,0.39534375,0.012367305,0.000699483,0.007234401
158,0.13426013,0.41,0,0,0.007212652
