,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.38821343,-0.011933779,0.12215412
1,0,0.13475671,0.40378532,0,0.12487291
2,0,0.11701039,0.3732158,0,0.119160496
3,0.0141945,0.14327203,0.41496557,-0.010795541,0.12796864
4,0,0.15235177,0.42732474,0,0.13040131
5,0.014673135,0.10754361,0.35391584,-0.011980984,0.11651118
6,0,0.09892626,0.33501044,0,0.11392071
7,0.012888297,0.013746568,0.059157033,-0.000816389,0.104613125
8,0,0.020158125,0.08555039,0,0.10458162
9,0,0,0,0,0.104602836
10,0.019987524,0,0,0,0.104712576
11,0.014140525,0.16079065,0.43469855,-0.008562921,0.13321507
12,0,0.16985565,0.44405398,0,0.13495523
13,0.014590903,0.030354802,0.12565446,-0.003069362,0.10477769
14,0,0.04031625,0.16225342,0,0.10505856
15,0.015144526,0.050052695,0.19661927,-0.006115269,0.105720505
16,0,0.06047098,0.23009841,0,0.106629424
17,0.015264887,0.06975502,0.25866917,-0.009011337,0.107973866
18,0,0.08014575,0.2877968,0,0.10963151
19,0.014969952,0.08899725,0.31116003,-0.010938081,0.11163722
20,0.039975047,0,0,0,0.10431594
21,0.02986306,0.018219914,0.080839455,-0.002531213,0.104277804
22,0.014132923,0.17830396,0.44781762,-0.005206769,0.13711035
23,0,0.18734443,0.4541065,0,0.13779095
24,0.059962574,0,0,0,0.1035029
25,0.05052991,0.017059596,0.08222486,-0.004154183,0.10362368
26,0.014141102,0.19582012,0.45453855,-0.001146406,0.13895108
27,0,0.2047961,0.45749953,0,0.13840732
28,0.15840122,0.17225938,0,0,0.13771817
29,0.15433289,0.16443428,0.22585902,-0.25914466,0.110092014
30,0.16464466,0.16464466,0,0,0.07291716
31,0.07957291,0,0,0,0.10198487
32,0.06848689,0.016337099,0.08754221,-0.004731202,0.10236441
33,0.014035158,0.21332577,0.45472807,0.003027764,0.1384032
34,0,0.2222789,0.45424977,0,0.1366801
35,0.15380563,0.18086676,0,0,0.19570059
36,0.14774974,0.17392665,0.15847333,-0.23601186,0.16995512
37,0.16229776,0.1569815,0.26596797,-0.23059757,0.0511032
38,0.17225938,0.15840122,0,0,0.012536689
39,0.08798345,0.014901965,0.091284774,-0.005518852,0.10050601
40,0.0983415,0,0,0,0.099854134
41,0.013876203,0.23095623,0.4484453,0.006749026,0.13550755
42,0,0.23977959,0.44433162,0,0.13288023
43,0.15096931,0.1902025,0,0,0.23670724
44,0.14377856,0.18499288,0.0904852,-0.1529122,0.21782228
45,0.17085868,0.14963308,0.33622983,-0.2003328,0.00247303
46,0.18086676,0.15380563,0,0,-0.028126186
