,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.5728647,-0.016884405,0.2017635
1,0,0.13475671,0.59574884,0,0.20735686
2,0,0.11701039,0.55064625,0,0.19546248
3,0.0141945,0.14327203,0.61240256,-0.015275139,0.21388379
4,0,0.15235177,0.6304791,0,0.21886376
5,0.014673135,0.10754361,0.52220637,-0.016989673,0.18998328
6,0,0.09892626,0.4942777,0,0.18452612
7,0.012888297,0.013746568,0.08739589,-0.001296141,0.16474637
8,0,0.020158125,0.12622188,0,0.16468821
9,0,0,0,0,0.1646964
10,0.019987524,0,0,0,0.16486879
11,0.014140525,0.16079065,0.6415642,-0.012163304,0.22483139
12,0,0.16985565,0.65516156,0,0.22837235
13,0.014590903,0.030354802,0.18537515,-0.004703285,0.16514684
14,0,0.04031625,0.2393903,0,0.16577122
15,0.015144526,0.050052695,0.29001012,-0.00896449,0.1672311
16,0,0.06047098,0.33948946,0,0.16916843
17,0.015264887,0.06975502,0.38158077,-0.012951473,0.17204212
18,0,0.08014575,0.4246182,0,0.1755262
19,0.014969952,0.08899725,0.45907465,-0.015581181,0.17977466
20,0.039975047,0,0,0,0.16417594
21,0.02986306,0.018219914,0.11951037,-0.004034895,0.16420703
22,0.014132923,0.17830396,0.66093576,-0.007452064,0.2330062
23,0,0.18734443,0.6699932,0,0.2343548
24,0.059962574,0,0,0,0.16270229
25,0.05052991,0.017059596,0.12190844,-0.006498975,0.16304381
26,0.014141102,0.19582012,0.67077655,-0.001716986,0.2369568
27,0,0.2047961,0.67499936,0,0.23573284
28,0.15840122,0.17225938,0,0,0.23116349
29,0.15433289,0.16443428,0.37138444,-0.4269315,0.17388067
30,0.16464466,0.16464466,0,0,0.0936127
31,0.07957291,0,0,0,0.1599213
32,0.06848689,0.016337099,0.13017814,-0.007431836,0.16078694
33,0.014035158,0.21332577,0.6710237,0.004140731,0.23590483
34,0,0.2222789,0.6702046,0,0.23221901
35,0.15380563,0.18086676,0,0,0.3540528
36,0.14774974,0.17392665,0.2601112,-0.38529372,0.30292517
37,0.16229776,0.1569815,0.4357133,-0.38429838,0.046933077
38,0.17225938,0.15840122,0,0,-0.034680046
39,0.08798345,0.014901965,0.13643944,-0.008683216,0.15737951
40,0.0983415,0,0,0,0.15597771
41,0.013876203,0.23095623,0.661844,0.009436105,0.22992228
42,0,0.23977959,0.6555712,0,0.22439359
43,0.15096931,0.1902025,0,0,0.44129917
44,0.14377856,0.18499288,0.15099545,-0.24941403,0.40535766
45,0.17085868,0.14963308,0.5485523,-0.33290854,-0.05575355
46,0.18086676,0.15380563,0,0,-0.1165578
47,0.106810585,0.014370256,0.15211415,-0.009686822,0.15250811
48,0.11632936,0,0,0,0.15056734
49,0.013889375,0.2484887,0.64290756,0.013474683,0.22019891
50,0,0.25732446,0.631025,0,0.21354645
51,0.15,0.2,0,0,0.47840735
52,0.14301258,0.19635534,0.075533636,-0.06404036,0.45986533
53,0.1820991,0.14463037,0.548871,-0.21681671,-0.12270436
54,0.1902025,0.15096931,0,0,-0.15591027
55,0.12489822,0.014048229,0.17129399,-0.010455044,0.14609846
56,0.13390304,0,0,0,0.143533
57,0.014023411,0.26610303,0.61390144,0.015975503,0.20821986
58,0,0.2750834,0.5961092,0,0.2011934
59,0.15096931,0.20979749,0,0,0.4476934
60,0.14227934,0.20734726,0.097686626,0.11586465,0.4508211
61,0.19406727,0.1422642,0.4557798,-0.097718626,-0.14570329
62,0.2,0.15,0,0,-0.15771534
63,0.14254381,0.01385126,0.19258885,-0.010756375,0.13802283
64,0.15137787,0,0,0,0.1346954
65,0.014165733,0.28395778,0.57427,0.016888104,0.19555365
66,0,0.2929624,0.5507232,0,0.18899186
67,0.15380563,0.21913323,0,0,0.36283094
68,0.14459594,0.21848728,0.17077522,0.28831637,0.38626173
69,0.2060633,0.14254956,0.31054136,-0.013302946,-0.1326501
70,0.20979749,0.15096931,0,0,-0.1359003
71,0.16011475,0.013770336,0.215469,-0.010408127,0.12820292
72,0.16874602,0,0,0,0.12417281
73,0.014609024,0.30206198,0.52351564,0.0167127,0.18371134
74,0,0.31107363,0.49427804,0,0.17815618
75,0.15840122,0.22774062,0,0,0.23841988
76,0.14931501,0.22881392,0.27812707,0.40230796,0.2782741
77,0.21617894,0.14657867,0.12612474,0.015773997,-0.10998847
78,0.21913323,0.15380563,0,0,-0.099316604
