,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.025439344,-0.00179428,0.005404563
1,0,0.13475671,0.026477726,0,0.005460197
2,0,0.11701039,0.024473168,0,0.005368744
3,0.0141945,0.14327203,0.027131379,-0.001611692,0.005486528
4,0,0.15235177,0.028021295,0,0.005547937
5,0.014673135,0.10754361,0.02325153,-0.00177127,0.00532531
6,0,0.09892626,0.021967897,0,0.00528659
7,0.012888297,0.013746568,0.003868818,-4.30798E-05,0.005206981
8,0,0.020158125,0.005609862,0,0.005199124
9,0,0,0,0,0.005209321
10,0.019987524,0,0,0,0.00522437
11,0.014140525,0.16079065,0.028370615,-0.001230351,0.005558402
12,0,0.16985565,0.029118292,0,0.005617434
13,0.014590903,0.030354802,0.008285475,-0.000237351,0.005199812
14,0,0.04031625,0.010639569,0,0.005186762
15,0.015144526,0.050052695,0.013008154,-0.000653687,0.005195614
16,0,0.06047098,0.01508842,0,0.005190556
17,0.015264887,0.06975502,0.017090399,-0.001150733,0.005215888
18,0,0.08014575,0.01887192,0,0.005224799
19,0.014969952,0.08899725,0.020501405,-0.001542819,0.005259271
20,0.039975047,0,0,0,0.005223236
21,0.02986306,0.018219914,0.005349154,-0.000188358,0.005198386
22,0.014132923,0.17830396,0.02919366,-0.000671093,0.0056081
23,0,0.18734443,0.029777477,0,0.005656459
24,0.059962574,0,0,0,0.005211153
25,0.05052991,0.017059596,0.005580301,-0.000337,0.005188016
26,0.014141102,0.19582012,0.02961428,2.62722E-07,0.005626683
27,0,0.2047961,0.02999997,0,0.005657684
28,0.15840122,0.17225938,0,0,0.005961034
29,0.15433289,0.16443428,0.006022116,-0.006657705,0.005627389
30,0.16464466,0.16464466,0,0,0.005426595
31,0.07957291,0,0,0,0.005168826
32,0.06848689,0.016337099,0.00611865,-0.000391503,0.005148162
33,0.014035158,0.21332577,0.029642,0.000685534,0.005610231
34,0,0.2222789,0.02978687,0,0.005620086
35,0.15380563,0.18086676,0,0,0.006400324
