,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.17816053,-0.006300451,0.046029594
1,0,0.13475671,0.18534409,0,0.046734124
2,0,0.11701039,0.17131217,0,0.04532707
3,0.0141945,0.14327203,0.19038165,-0.005703561,0.047448467
4,0,0.15235177,0.19614907,0,0.048097342
5,0.014673135,0.10754361,0.1624688,-0.006288965,0.04465763
6,0,0.09892626,0.15377527,0,0.04404431
7,0.012888297,0.013746568,0.027094789,-0.000322388,0.041896123
8,0,0.020158125,0.03926903,0,0.0418831
9,0,0,0,0,0.041902848
10,0.019987524,0,0,0,0.04195251
11,0.014140525,0.16079065,0.19938822,-0.004491125,0.048725143
12,0,0.16985565,0.20382805,0,0.04921229
13,0.014590903,0.030354802,0.057705715,-0.001319942,0.041915465
14,0,0.04031625,0.07447698,0,0.04196388
15,0.015144526,0.050052695,0.09035968,-0.002921572,0.042103533
16,0,0.06047098,0.105618946,0,0.04230524
17,0.015264887,0.06975502,0.11883765,-0.004548358,0.04261881
18,0,0.08014575,0.13210344,0,0.043009594
19,0.014969952,0.08899725,0.14289162,-0.005671124,0.043482557
20,0.039975047,0,0,0,0.041825987
21,0.02986306,0.018219914,0.036994524,-0.001044763,0.04176935
22,0.014132923,0.17830396,0.20538431,-0.002682199,0.049660254
23,0,0.18734443,0.20844233,0,0.04989087
24,0.059962574,0,0,0,0.041576426
25,0.05052991,0.017059596,0.037529908,-0.001775523,0.041561212
26,0.014141102,0.19582012,0.20845969,-0.00050245,0.05008421
27,0,0.2047961,0.20999978,0,0.050013795
28,0.15840122,0.17225938,0,0,0.051545884
29,0.15433289,0.16443428,0.07965356,-0.09087143,0.044708557
30,0.16464466,0.16464466,0,0,0.03688265
31,0.07957291,0,0,0,0.041104347
32,0.06848689,0.016337099,0.03987812,-0.002046635,0.041146763
33,0.014035158,0.21332577,0.20857106,0.001727911,0.049919955
34,0,0.2222789,0.20850809,0,0.04955668
35,0.15380563,0.18086676,0,0,0.06454163
36,0.14774974,0.17392665,0.055828057,-0.08356686,0.0577127
37,0.16229776,0.1569815,0.094411835,-0.07979923,0.031607043
38,0.17225938,0.15840122,0,0,0.022749616
39,0.08798345,0.014901965,0.04141337,-0.00238352,0.040561564
40,0.0983415,0,0,0,0.040442154
41,0.013876203,0.23095623,0.2056941,0.0037118,0.04918232
42,0,0.23977959,0.2039555,0,0.048584685
43,0.15096931,0.1902025,0,0,0.073550284
44,0.14377856,0.18499288,0.031035772,-0.053803552,0.06809531
45,0.17085868,0.14963308,0.1208093,-0.07011196,0.020000802
46,0.18086676,0.15380563,0,0,0.012152016
47,0.106810585,0.014370256,0.04585398,-0.002671368,0.039720513
48,0.11632936,0,0,0,0.039527357
49,0.013889375,0.2484887,0.19984666,0.005233594,0.04799583
50,0,0.25732446,0.19631891,0,0.047248665
51,0.15,0.2,0,0,0.07746418
52,0.14301258,0.19635534,0.014502348,-0.012715425,0.073877886
53,0.1820991,0.14463037,0.123389825,-0.044957384,0.010452331
54,0.1902025,0.15096931,0,0,0.005038663
55,0.12489822,0.014048229,0.05131414,-0.002863194,0.038623717
56,0.13390304,0,0,0,0.038331594
57,0.014023411,0.26610303,0.19089535,0.006164529,0.04654285
58,0,0.2750834,0.18545619,0,0.045741297
59,0.15096931,0.20979749,0,0,0.07414599
60,0.14227934,0.20734726,0.019586593,0.02704197,0.072575755
61,0.19406727,0.1422642,0.109081075,-0.018505877,0.004720954
62,0.2,0.15,0,0,0.001371186
63,0.14254381,0.01385126,0.057336897,-0.002912096,0.037249453
64,0.15137787,0,0,0,0.03681902
65,0.014165733,0.28395778,0.17863317,0.006457165,0.045022227
66,0,0.2929624,0.1713361,0,0.044268575
67,0.15380563,0.21913323,0,0,0.06506911
68,0.14459594,0.21848728,0.036557898,0.06505575,0.0657023
69,0.2060633,0.14254956,0.0847965,0.001134738,0.002594847
70,0.20979749,0.15096931,0,0,0.000422783
71,0.16011475,0.013770336,0.06371989,-0.002754454,0.035584975
72,0.16874602,0,0,0,0.035020255
73,0.014609024,0.30206198,0.16290405,0.00630456,0.04361571
74,0,0.31107363,0.1537754,0,0.042973924
75,0.15840122,0.22774062,0,0,0.051768936
76,0.14931501,0.22881392,0.06103003,0.08871308,0.054600235
77,0.21617894,0.14657867,0.045765914,0.009215733,0.002287427
78,0.21913323,0.15380563,0,0,0.0019494
79,0.17760518,0.013724543,0.06967159,-0.002367179,0.03368722
80,0.18610609,0,0,0,0.032994512
81,0.015149156,0.32039198,0.14362918,0.005673744,0.04245236
82,0,0.32985425,0.13210344,0,0.041943457
83,0.16464466,0.23535533,0,0,0.03719598
84,0.1557585,0.23825724,0.090979196,0.09827187,0.041228436
85,0.22631888,0.14875579,0.038515333,0.012952117,0.004208562
86,0.22774062,0.15840122,0,0,0.003818382
87,0.19505286,0.01381729,0.075215176,-0.001781942,0.03164051
88,0.20355475,0,0,0,0.03083715
89,0.015998047,0.33916724,0.12038185,0.004658761,0.04160244
90,0,0.34952903,0.105618946,0,0.041257735
91,0.016424874,0.35832727,0.092963256,0.003039811,0.04110823
92,0,0.36968374,0.07447698,0,0.040934596
93,0.17225938,0.24159877,0,0,0.023061855
94,0.16432948,0.24543156,0.106285475,0.08412661,0.027858296
95,0.23567267,0.15472226,0.020586625,0.010159464,0.006248752
96,0.23535533,0.16464466,0,0,0.006426226
97,0.21239871,0.013909079,0.079268195,-0.001048793,0.029552845
98,0.2209603,0,0,0,0.028672984
99,0.017718995,0.37945655,0.05825965,0.001510336,0.04088373
100,0,0.38984188,0.03926903,0,0.04086875
101,0.013526485,0.39685062,0.025907379,0.000364258,0.04091619
102,0,0.41,0,0,0.04092408
103,0.18086676,0.24619436,0,0,0.012304097
104,0.17382888,0.2521396,0.12557589,0.068164766,0.01650235
105,0.24425057,0.1618859,0.009712923,0.005366786,0.008560475
106,0.24159877,0.17225938,0,0,0.008878544
107,0.22986178,0.013972468,0.08143962,-0.000197159,0.027532857
108,0.23831305,0,0,0,0.026634216
109,0.01991181,0.41,0,0,0.040950194
110,0.1902025,0.2490307,0,0,0.005045944
111,0.1849912,0.25622356,0.121787995,0.041011322,0.008214329
112,0.2508624,0.1712798,0.002374763,0.00011481,0.010451838
113,0.24619436,0.18086676,0,0,0.011084874
114,0.24729759,0.013987199,0.08154956,0.000542809,0.025694067
115,0.25571686,0,0,0,0.024819216
116,0.030001614,0.39495468,0.030622441,0.000738398,0.040771943
117,0.03982362,0.41,0,0,0.0408002
118,0.19612516,0.25685433,0.09276579,0.013471382,0.003442758
119,0.2,0.25,0,0,0.001224458
120,0.25563684,0.18174057,-0.000570454,-0.002375342,0.012054672
121,0.2490307,0.1902025,0,0,0.012654903
122,0.26478466,0.014073631,0.080420986,0.001166466,0.02409765
123,0.27323222,0,0,0,0.023279186
124,0.04961318,0.39437056,0.03420208,0.001358719,0.040550943
125,0.059735432,0.41,0,0,0.040552013
126,0.20979749,0.2490307,0,0,0.000438238
127,0.20729862,0.25755918,0.08310159,-0.001476326,0.00221815
128,0.25793165,0.19306304,-0.001251306,-0.001484083,0.012994698
129,0.25,0.2,0,0,0.013304919
130,0.2825172,0.014336581,0.07884324,0.00163845,0.022763303
131,0.29091877,0,0,0,0.02202005
132,0.0692717,0.39414808,0.03834917,0.001869504,0.040160432
133,0.0792844,0.41,0,0,0.040131416
134,0.21913323,0.24619436,0,0,0.00174129
135,0.21832243,0.25484294,0.056443315,-0.010511392,0.00283189
136,0.22774062,0.24159877,0,0,0.004133549
137,0.22838289,0.25011095,0.032675825,-0.011492401,0.004590531
138,0.24159877,0.22774062,0,0,0.009214733
139,0.24618936,0.23588663,0.006324021,-0.002882418,0.00915162
140,0.23535533,0.23535533,0,0,0.006684292
141,0.25808924,0.20465365,-0.001407981,0.001168296,0.01312662
142,0.2490307,0.20979749,0,0,0.012839446
143,0.25573024,0.21582857,-0.001200926,0.00279736,0.012389285
144,0.24619436,0.21913323,0,0,0.011338805
145,0.25227726,0.2262339,0.000518567,0.001552781,0.011050559
146,0.3004233,0.014642339,0.07649147,0.001947188,0.02169584
147,0.3090669,0,0,0,0.021025352
148,0.088307545,0.39468762,0.04168586,0.002231665,0.039605193
149,0.098003834,0.41,0,0,0.03952508
150,0.23816058,0.2441294,0.017743532,-0.008461221,0.00699617
151,0.31853142,0.014917826,0.07324064,0.002162162,0.02086149
152,0.32728657,0,0,0,0.020271184
153,0.10680548,0.3951036,0.04592766,0.002542664,0.038845852
154,0.116167806,0.41,0,0,0.038683303
155,0.33675078,0.015131152,0.06934723,0.002189363,0.020236699
156,0.34552225,0,0,0,0.019736046
157,0.124964826,0.39534375,0.05116412,0.002711224,0.0378447
158,0.13426013,0.41,0,0,0.037574682
159,0.35513735,0.015307884,0.06532264,0.002050803,0.01979079
160,0.3641889,0,0,0,0.01937228
161,0.14290895,0.3954512,0.057056427,0.002787665,0.036592472
162,0.15216641,0.41,0,0,0.03618927
163,0.37384894,0.015478139,0.06144142,0.001893479,0.019471172
164,0.38303187,0,0,0,0.019120388
165,0.16079313,0.39552096,0.06305724,0.002650932,0.035085477
166,0.16996333,0.41,0,0,0.03454931
167,0.3927987,0.01563569,0.057814274,0.001700807,0.019238248
168,0.40216398,0,0,0,0.01894743
169,0.17861657,0.39561424,0.06845707,0.002278586,0.03337418
170,0.18775967,0.41,0,0,0.032707606
171,0.41199735,0.015783913,0.05456433,0.001477408,0.019070348
172,0.42143887,0,0,0,0.018827803
173,0.19642241,0.3957479,0.07268499,0.00168193,0.031529523
174,0.20564543,0.41,0,0,0.030756865
175,0.43145728,0.015920876,0.051719453,0.0012571,0.018938147
176,0.44109786,0,0,0,0.018732976
177,0.2142753,0.39581263,0.07584062,0.001040352,0.029642323
178,0.22346944,0.41,0,0,0.028805573
179,0.4511685,0.01604328,0.0492653,0.00105533,0.018823287
180,0.46108538,0,0,0,0.018645028
181,0.23213258,0.3957384,0.07814025,0.000349684,0.02779895
182,0.24125457,0.41,0,0,0.026940364
183,0.4710905,0.016131213,0.047128312,0.000874814,0.018712234
184,0.4810729,0,0,0,0.018552862
185,0.2500749,0.39564666,0.07895419,-0.000355781,0.026082525
186,0.2591104,0.41,0,0,0.02524498
187,0.49105766,0.016159687,0.045227144,0.000712097,0.01859565
188,0.5010604,0,0,0,0.018450256
189,0.26804173,0.39562425,0.07796475,-0.000908126,0.024572184
190,0.27712977,0.41,0,0,0.023782505
191,0.51104414,0.016177993,0.043656837,0.000574114,0.018468617
192,0.52104795,0,0,0,0.018332161
193,0.2860513,0.3955278,0.076182164,-0.0013049,0.023297386
194,0.29528534,0.41,0,0,0.022571458
195,0.53103554,0.01618637,0.04236429,0.000460602,0.018327348
196,0.5410355,0,0,0,0.018195841
197,0.30426008,0.3953364,0.07395245,-0.001599032,0.02224561
198,0.31354094,0.41,0,0,0.02159716
199,0.5510262,0.016189447,0.041306764,0.000370487,0.01816983
200,0.561023,0,0,0,0.018040322
201,0.3226729,0.39506364,0.07147765,-0.001762531,0.021404276
202,0.33212423,0.41,0,0,0.020835742
203,0.5710155,0.016190413,0.040442582,0.000300174,0.017995689
204,0.5810105,0,0,0,0.017866133
205,0.34137106,0.39481854,0.06851109,-0.001811574,0.020748338
206,0.35094443,0.41,0,0,0.020257898
207,0.59100384,0.016190737,0.039732292,0.000246444,0.017805496
208,0.60099804,0,0,0,0.017674612
209,0.36028722,0.3945902,0.06535715,-0.001775174,0.020245962
210,0.36984465,0.41,0,0,0.019828428
211,0.61099166,0.016190846,0.03914139,0.000205948,0.017600529
212,0.62098557,0,0,0,0.01746763
213,0.3794177,0.39440694,0.06208723,-0.001666156,0.019862374
214,0.38906178,0.41,0,0,0.019510206
215,0.6309793,0.016190879,0.038641743,0.000175789,0.017382463
216,0.6409731,0,0,0,0.017247297
217,0.39874884,0.39425603,0.058916565,-0.001511676,0.019571094
218,0.4083795,0.41,0,0,0.019274823
219,0.6509669,0.01619089,0.038211133,0.000153549,0.017153155
220,0.6609606,0,0,0,0.017015764
221,0.41827378,0.39412346,0.056010988,-0.00132437,0.019344274
222,0.42803934,0.41,0,0,0.019093398
223,0.6709544,0.016190892,0.03783241,0.000137254,0.01691448
224,0.68094814,0,0,0,0.016775107
225,0.43795022,0.39402515,0.05336711,-0.001141368,0.019159297
226,0.44779298,0.41,0,0,0.018943056
227,0.69094193,0.016190894,0.03749261,0.000125304,0.016668249
228,0.70093566,0,0,0,0.016527249
229,0.45774218,0.39393312,0.05109077,-0.000968363,0.018996751
230,0.4676725,0.41,0,0,0.018806815
231,0.71092945,0.016190894,0.037182197,0.000116448,0.016416136
232,0.7209232,0,0,0,0.016273918
233,0.47761706,0.39388895,0.04904128,-0.000808305,0.018844081
234,0.4875843,0.41,0,0,0.0186735
235,0.730917,0.016190894,0.036894266,0.000109738,0.01615964
236,0.7409107,0,0,0,0.016016625
237,0.4975217,0.39386463,0.04728177,-0.000668302,0.01869173
238,0.5074961,0.41,0,0,0.018534813
239,0.7509045,0.016190894,0.036623944,0.000104474,0.015900072
240,0.76089823,0,0,0,0.01575667
241,0.517438,0.39384913,0.045803197,-0.000549609,0.018533431
242,0.52740794,0.41,0,0,0.018385539
243,0.770892,0.016190894,0.03636788,0.000100137,0.015638554
244,0.78088576,0,0,0,0.015495148
245,0.5373556,0.39384225,0.04456104,-0.000451468,0.018365266
246,0.5473197,0.41,0,0,0.018222792
247,0.79087955,0.016190894,0.036123835,9.63666E-05,0.015376041
248,0.8008733,0,0,0,0.015232962
249,0.55727124,0.39383817,0.04352648,-0.000372381,0.01818507
250,0.56723154,0.41,0,0,0.018045293
251,0.8108671,0.016190894,0.035890352,9.29228E-05,0.015113313
252,0.8208608,0,0,0,0.014970851
253,0.5771847,0.3938359,0.042661108,-0.000309863,0.017991992
254,0.58714336,0.41,0,0,0.017853001
255,0.8308546,0.016190894,0.035666518,8.96311E-05,0.014851011
256,0.8408483,0,0,0,0.01470941
257,0.5970974,0.39383456,0.04193145,-0.000261299,0.017786156
258,0.6070552,0.41,0,0,0.017646711
259,0.8508421,0.016190894,0.0354518,8.63906E-05,0.014589645
260,0.86083585,0,0,0,0.014449104
261,0.61701006,0.39383385,0.041308295,-0.000224158,0.017568354
262,0.62696695,0.41,0,0,0.017427739
263,0.87082964,0.016190894,0.03524591,8.31395E-05,0.014329615
264,0.8808234,0,0,0,0.014190289
265,0.63692236,0.39383355,0.040767603,-0.000196122,0.01733981
266,0.6468788,0.41,0,0,0.0171977
267,0.89081717,0.016190894,0.035048705,7.98498E-05,0.014071224
268,0.9008109,0,0,0,0.013933233
269,0.65683424,0.39383343,0.040290475,-0.000175148,0.017101979
270,0.6667906,0.41,0,0,0.016958334
271,0.9108047,0.016190894,0.034860115,7.65197E-05,0.013814698
272,0.9207984,0,0,0,0.013678123
273,0.67674583,0.3938333,0.03986204,-0.000159515,0.01685639
274,0.68670243,0.41,0,0,0.016711354
275,0.9307922,0.016190894,0.03468008,7.3163E-05,0.013560191
276,0.94078594,0,0,0,0.013425089
277,0.6966573,0.39383322,0.03947056,-0.000147845,0.016604545
278,0.7066142,0.41,0,0,0.01645838
279,0.95077974,0.016190894,0.034508534,6.97996E-05,0.013307806
280,0.96077347,0,0,0,0.013174208
281,0.71656877,0.39383322,0.03910726,-0.000139065,0.016347857
282,0.726526,0.41,0,0,0.016200887
283,0.97076726,0.016190894,0.034345366,6.64514E-05,0.013057604
284,0.980761,0,0,0,0.012925519
285,0.73648053,0.39383328,0.03876576,-0.00013233,0.016087616
286,0.74643785,0.41,0,0,0.015940199
287,0.9907548,0.016190894,0.03419045,6.31398E-05,0.012809607
288,1.0007485,0,0,0,0.012679029
289,0.7563926,0.3938334,0.03844151,-0.000126986,0.015824972
290,0.7663497,0.41,0,0,0.015677465
291,1.0107423,0.016190894,0.03404361,5.98846E-05,0.012563814
292,1.0207361,0,0,0,0.012434724
293,0.7763048,0.3938335,0.03813163,-0.000122537,0.015560931
294,0.78626144,0.41,0,0,0.015413666
295,1.0307299,0.016190894,0.033904642,5.67029E-05,0.012320202
296,1.0407236,0,0,0,0.012192569
297,0.79621696,0.39383337,0.03783424,-0.000118626,0.015296343
298,0.80617326,0.41,0,0,0.015149621
299,1.0507174,0.016190894,0.033773314,5.36094E-05,0.012078727
300,1.0607111,0,0,0,0.011952515
301,0.8161291,0.39383325,0.03754768,-0.000115009,0.015031916
302,0.8260851,0.41,0,0,0.014885997
303,1.0707049,0.016190894,0.03364937,5.06156E-05,0.011839339
304,1.0806986,0,0,0,0.011714504
305,0.83604103,0.39383328,0.0372707,-0.000111535,0.014768231
306,0.8459969,0.41,0,0,0.014623332
307,1.0906924,0.016190894,0.033532534,4.77304E-05,0.011601974
308,1.1006862,0,0,0,0.011478469
309,0.8559526,0.39383337,0.037003025,-0.000108101,0.014505751
310,0.8659087,0.41,0,0,0.014362051
311,1.11068,0.016190894,0.03342252,4.49601E-05,0.011366566
312,1.1206737,0,0,0,0.011244339
313,0.8758641,0.3938334,0.0367448,-0.000104632,0.014244839
314,0.8858205,0.41,0,0,0.014102482
315,1.1306674,0.016190894,0.033319023,4.23092E-05,0.011133039
316,1.1406612,0,0,0,0.01101204
317,0.8957757,0.39383346,0.03649566,-0.000101105,0.013985769
318,0.90573233,0.41,0,0,0.013844864
319,1.150655,0.016190894,0.033221748,3.97798E-05,0.010901321
320,1.1606487,0,0,0,0.010781495
321,0.91568726,0.3938337,0.036255274,-9.75344E-05,0.013728742
322,0.92564416,0.41,0,0,0.013589365
323,1.1706425,0.016190894,0.033130392,3.7373E-05,0.010671333
324,1.1806363,0,0,0,0.010552627
325,0.93559885,0.39383394,0.036024015,-9.39324E-05,0.013473901
326,0.9455559,0.41,0,0,0.013336108
327,1.1906301,0.016190894,0.033044655,3.50879E-05,0.010443
328,1.2006238,0,0,0,0.01032536
329,0.9555105,0.39383394,0.035802327,-9.03001E-05,0.01322134
330,0.96546775,0.41,0,0,0.013085162
331,1.2106175,0.016190894,0.032964233,3.2923E-05,0.010216244
332,1.2206113,0,0,0,0.010099619
333,0.97542244,0.3938338,0.03559,-8.66504E-05,0.01297111
334,0.9853796,0.41,0,0,0.012836557
335,1.2306051,0.016190894,0.03288884,3.08758E-05,0.00999099
336,1.2405988,0,0,0,0.009875329
337,0.9953344,0.39383373,0.03538652,-8.30112E-05,0.012723225
338,1.0052913,0.41,0,0,0.01259029
339,1.2505926,0.016190894,0.0328182,2.89428E-05,0.009767167
340,1.2605864,0,0,0,0.009652419
341,1.0152462,0.39383373,0.03519173,-7.94079E-05,0.012477678
342,1.0252032,0.41,0,0,0.01234634
343,1.2705802,0.016190894,0.03275203,2.71204E-05,0.009544701
344,1.2805738,0,0,0,0.009430819
345,1.035158,0.3938337,0.035005726,-7.58557E-05,0.012234438
346,1.045115,0.41,0,0,0.012104671
347,1.2905676,0.016190894,0.032690074,2.54043E-05,0.009323525
348,1.3005614,0,0,0,0.009210463
349,1.05507,0.3938336,0.03482843,-7.23663E-05,0.011993461
350,1.0650268,0.41,0,0,0.011865228
351,1.3105552,0.016190894,0.032632083,2.37901E-05,0.009103572
352,1.3205489,0,0,0,0.008991285
353,1.0749819,0.39383352,0.034659546,-6.8951E-05,0.01175469
354,1.0849386,0.41,0,0,0.011627949
355,1.3305427,0.016190894,0.032577813,2.22731E-05,0.008884777
356,1.3405365,0,0,0,0.008773224
357,1.0948938,0.3938334,0.034498796,-6.56197E-05,0.011518059
358,1.1048504,0.41,0,0,0.011392761
359,1.3505303,0.016190894,0.032527033,2.08487E-05,0.008667082
360,1.3605239,0,0,0,0.008556221
361,1.1148057,0.3938333,0.034345947,-6.2383E-05,0.011283495
362,1.1247623,0.41,0,0,0.011159587
363,1.3705177,0.016190894,0.032479532,1.95122E-05,0.008450425
364,1.3805115,0,0,0,0.008340219
365,1.1347175,0.39383313,0.034200937,-5.92489E-05,0.011050916
366,1.1446741,0.41,0,0,0.010928345
367,1.3905053,0.016190894,0.032435104,1.82588E-05,0.008234752
368,1.400499,0,0,0,0.008125163
369,1.1546295,0.39383274,0.034063704,-5.62219E-05,0.01082024
370,1.1645858,0.41,0,0,0.010698952
371,1.4104928,0.016190894,0.032393552,1.70839E-05,0.00802001
372,1.4204866,0,0,0,0.007911003
373,1.1745416,0.39383233,0.033933688,-5.33089E-05,0.010591383
374,1.1844977,0.41,0,0,0.010471322
375,1.4304804,0.016190894,0.032354698,1.59832E-05,0.007806147
376,1.440474,0,0,0,0.00769769
377,1.1944535,0.39383212,0.033810142,-5.05169E-05,0.010364262
378,1.2044095,0.41,0,0,0.010245373
379,1.4504678,0.016190894,0.03231837,1.49524E-05,0.007593116
