,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.12088718,-0.00472961,0.029028606
1,0,0.13475671,0.1257692,0,0.029409474
2,0,0.11701039,0.11624755,0,0.028676901
3,0.0141945,0.14327203,0.1291512,-0.004280466,0.029759368
4,0,0.15235177,0.13310115,0,0.030119346
5,0.014673135,0.10754361,0.110266574,-0.004705213,0.028323427
6,0,0.09892626,0.10434751,0,0.028011708
7,0.012888297,0.013746568,0.018370027,-0.000204073,0.026955435
8,0,0.020158125,0.026646843,0,0.026944892
9,0,0,0,0,0.02696203
10,0.019987524,0,0,0,0.026997663
11,0.014140525,0.16079065,0.13523647,-0.003354387,0.030415071
12,0,0.16985565,0.1383119,0,0.03069659
13,0.014590903,0.030354802,0.03917252,-0.000879167,0.026956458
14,0,0.04031625,0.05053795,0,0.026969569
15,0.015144526,0.050052695,0.06137093,-0.002060412,0.027035832
16,0,0.06047098,0.071669996,0,0.027127674
17,0.015264887,0.06975502,0.08070216,-0.003314733,0.027288474
18,0,0.08014575,0.08964162,0,0.027480803
19,0.014969952,0.08899725,0.097006805,-0.00420771,0.027722854
20,0.039975047,0,0,0,0.026928633
21,0.02986306,0.018219914,0.025085054,-0.000692043,0.02687808
22,0.014132923,0.17830396,0.13929263,-0.001977092,0.030890547
23,0,0.18734443,0.14144301,0,0.031042682
24,0.059962574,0,0,0,0.026791893
25,0.05052991,0.017059596,0.025467394,-0.001202434,0.026761416
26,0.014141102,0.19582012,0.14136598,-0.000320624,0.031100033
27,0,0.2047961,0.14249986,0,0.031096239
28,0.15840122,0.17225938,0,0,0.032439113
29,0.15433289,0.16443428,0.04681418,-0.053193472,0.028923871
30,0.16464466,0.16464466,0,0,0.02528487
31,0.07957291,0,0,0,0.02652303
32,0.06848689,0.016337099,0.027108494,-0.001402515,0.026517155
33,0.014035158,0.21332577,0.1414494,0.001376782,0.031003866
34,0,0.2222789,0.14148763,0,0.030845432
35,0.15380563,0.18086676,0,0,0.03871041
36,0.14774974,0.17392665,0.032682512,-0.04891398,0.035101604
37,0.16229776,0.1569815,0.055820957,-0.04670104,0.022568574
38,0.17225938,0.15840122,0,0,0.018206842
39,0.08798345,0.014901965,0.02819921,-0.001635178,0.026178164
40,0.0983415,0,0,0,0.0261408
41,0.013876203,0.23095623,0.1395146,0.002877204,0.03061077
42,0,0.23977959,0.13839838,0,0.030324759
43,0.15096931,0.1902025,0,0,0.042998478
44,0.14377856,0.18499288,0.017976109,-0.031274255,0.039997824
45,0.17085868,0.14963308,0.07221456,-0.041368842,0.016688759
46,0.18086676,0.15380563,0,0,0.01263672
47,0.106810585,0.014370256,0.031299565,-0.001841814,0.025683079
48,0.11632936,0,0,0,0.025604362
49,0.013889375,0.2484887,0.13556588,0.00402318,0.029984847
50,0,0.25732446,0.1332164,0,0.029613718
51,0.15,0.2,0,0,0.044864986
52,0.14301258,0.19635534,0.008303689,-0.007064336,0.04278423
53,0.1820991,0.14463037,0.07492272,-0.026545344,0.011566407
54,0.1902025,0.15096931,0,0,0.008593933
55,0.12489822,0.014048229,0.035106335,-0.001974983,0.025032135
56,0.13390304,0,0,0,0.024893768
57,0.014023411,0.26610303,0.12951903,0.004718938,0.029221324
58,0,0.2750834,0.12584527,0,0.028815884
59,0.15096931,0.20979749,0,0,0.04324481
60,0.14227934,0.20734726,0.011372589,0.01638497,0.042067535
61,0.19406727,0.1422642,0.06804433,-0.010641214,0.008109063
62,0.2,0.15,0,0,0.006080655
63,0.14254381,0.01385126,0.039299004,-0.002006992,0.024211042
64,0.15137787,0,0,0,0.023984738
65,0.014165733,0.28395778,0.12122427,0.004920668,0.028426694
66,0,0.2929624,0.116263784,0,0.028040873
67,0.15380563,0.21913323,0,0,0.038857512
68,0.14459594,0.21848728,0.021526651,0.03878332,0.038744144
69,0.2060633,0.14254956,0.055073965,0.001624862,0.006322698
70,0.20979749,0.15096931,0,0,0.004883341
71,0.16011475,0.013770336,0.04372519,-0.001892097,0.02320985
72,0.16874602,0,0,0,0.022894725
73,0.014609024,0.30206198,0.11057474,0.004772042,0.027695486
74,0,0.31107363,0.10434759,0,0.027363025
75,0.15840122,0.22774062,0,0,0.032396037
76,0.14931501,0.22881392,0.036163587,0.052589294,0.0334465
77,0.21617894,0.14657867,0.031653177,0.006984769,0.005506637
78,0.21913323,0.15380563,0,0,0.004935659
79,0.17760518,0.013724543,0.047809742,-0.001606939,0.022063036
80,0.18610609,0,0,0,0.021658354
81,0.015149156,0.32039198,0.09751442,0.004247446,0.02709435
82,0,0.32985425,0.08964162,0,0.026827805
83,0.16464466,0.23535533,0,0,0.025223048
84,0.1557585,0.23825724,0.054051716,0.058163676,0.026965126
85,0.22631888,0.14875579,0.02846891,0.010590584,0.006019331
86,0.22774062,0.15840122,0,0,0.00543583
87,0.19505286,0.01381729,0.051537022,-0.001172604,0.020820899
88,0.20355475,0,0,0,0.020333637
89,0.015998047,0.33916724,0.081752956,0.003428504,0.026659943
90,0,0.34952903,0.071669996,0,0.026481632
91,0.016424874,0.35832727,0.06314849,0.002174472,0.02641874
92,0,0.36968374,0.05053795,0,0.026334224
93,0.17225938,0.24159877,0,0,0.018153308
94,0.16432948,0.24543156,0.06328814,0.049641106,0.020424837
95,0.23567267,0.15472226,0.017099695,0.009605162,0.006717849
96,0.23535533,0.16464466,0,0,0.006513916
97,0.21239871,0.013909079,0.054128267,-0.000624496,0.01954865
98,0.2209603,0,0,0,0.01899848
99,0.017718995,0.37945655,0.039554685,0.00102008,0.026318373
100,0,0.38984188,0.026646843,0,0.0263172
101,0.013526485,0.39685062,0.017565893,0.000231246,0.026352175
102,0,0.41,0,0,0.026358306
103,0.18086676,0.24619436,0,0,0.012519872
104,0.17382888,0.2521396,0.07550941,0.040352445,0.014615369
105,0.24425057,0.1618859,0.009734117,0.00717166,0.007765242
106,0.24159877,0.17225938,0,0,0.007698123
107,0.22986178,0.013972468,0.055297486,-1.35475E-06,0.018312674
108,0.23831305,0,0,0,0.017736899
109,0.01991181,0.41,0,0,0.026377076
110,0.1902025,0.2490307,0,0,0.008395105
111,0.1849912,0.25622356,0.07434353,0.02424813,0.010084353
112,0.2508624,0.1712798,0.003922768,0.003569546,0.008699263
113,0.24619436,0.18086676,0,0,0.008859694
114,0.24729759,0.013987199,0.05495255,0.000534359,0.017183015
115,0.25571686,0,0,0,0.016611243
116,0.030001614,0.39495468,0.020763105,0.000490638,0.026262699
117,0.03982362,0.41,0,0,0.026292881
118,0.19612516,0.25685433,0.058167133,0.007756822,0.007155544
119,0.2,0.25,0,0,0.005790134
120,0.25563684,0.18174057,0.001046154,0.00112653,0.009551369
121,0.2490307,0.1902025,0,0,0.009712278
122,0.26478466,0.014073631,0.053706415,0.000967095,0.016198415
123,0.27323222,0,0,0,0.015654488
124,0.04961318,0.39437056,0.023217954,0.000924055,0.026134446
125,0.059735432,0.41,0,0,0.02615539
126,0.20979749,0.2490307,0,0,0.004707312
127,0.20729862,0.25755918,0.05416394,-0.001892242,0.005900332
128,0.25793165,0.19306304,-6.32782E-05,0.000223895,0.010041179
129,0.25,0.2,0,0,0.010074838
130,0.2825172,0.014336581,0.052133556,0.001280814,0.015369472
131,0.29091877,0,0,0,0.01486783
132,0.0692717,0.39414808,0.026099391,0.00128753,0.025905553
133,0.0792844,0.41,0,0,0.025916038
134,0.21913323,0.24619436,0,0,0.004752326
135,0.21832243,0.25484294,0.03899735,-0.008189327,0.005591279
136,0.22774062,0.24159877,0,0,0.005543668
137,0.22838289,0.25011095,0.02463998,-0.009604641,0.006027909
138,0.24159877,0.22774062,0,0,0.007898155
139,0.24618936,0.23588663,0.007153229,-0.005277206,0.008024518
140,0.23535533,0.23535533,0,0,0.006642402
141,0.25808924,0.20465365,-0.000252009,0.00025313,0.010117928
142,0.2490307,0.20979749,0,0,0.009832905
143,0.25573024,0.21582857,0.000294088,-0.000130309,0.009716024
144,0.24619436,0.21913323,0,0,0.009021839
145,0.25227726,0.2262339,0.002372537,-0.002029603,0.009013592
146,0.3004233,0.014642339,0.050061435,0.001463821,0.014696945
147,0.3090669,0,0,0,0.014238981
148,0.088307545,0.39468762,0.028448904,0.001546933,0.025580164
149,0.098003834,0.41,0,0,0.025564507
150,0.23816058,0.2441294,0.015241115,-0.008577614,0.007009371
151,0.31853142,0.014917826,0.047463004,0.001564747,0.014158729
152,0.32728657,0,0,0,0.013751338
153,0.10680548,0.3951036,0.0314361,0.001764722,0.025130434
154,0.116167806,0.41,0,0,0.025066694
155,0.33675078,0.015131152,0.04455562,0.001531787,0.013739831
156,0.34552225,0,0,0,0.013389447
157,0.124964826,0.39534375,0.035117637,0.001883906,0.024531795
158,0.13426013,0.41,0,0,0.024403287
159,0.35513735,0.015307884,0.041676853,0.001398876,0.013420051
160,0.3641889,0,0,0,0.013121334
161,0.14290895,0.3954512,0.039252784,0.001936653,0.023778638
162,0.15216641,0.41,0,0,0.023565104
163,0.37384894,0.015478139,0.03899203,0.001260687,0.013167772
164,0.38303187,0,0,0,0.012912254
165,0.16079313,0.39552096,0.04344935,0.001834403,0.02286618
166,0.16996333,0.41,0,0,0.022564875
167,0.3927987,0.01563569,0.036565986,0.001103345,0.012961699
168,0.40216398,0,0,0,0.012744246
169,0.17861657,0.39561424,0.047185477,0.001559357,0.021825857
170,0.18775967,0.41,0,0,0.021434788
171,0.41199735,0.015783913,0.03445337,0.000939685,0.012789486
172,0.42143887,0,0,0,0.012602557
173,0.19642241,0.3957479,0.05004111,0.001124602,0.020700498
174,0.20564543,0.41,0,0,0.020232221
175,0.43145728,0.015920876,0.03264724,0.000787504,0.012635294
176,0.44109786,0,0,0,0.012472011
177,0.2142753,0.39581263,0.052071817,0.000646689,0.019545361
178,0.22346944,0.41,0,0,0.019023841
179,0.4511685,0.01604328,0.03111865,0.00065416,0.012490459
180,0.46108538,0,0,0,0.01234448
181,0.23213258,0.3957384,0.053415395,0.000134473,0.01841275
182,0.24125457,0.41,0,0,0.017865943
183,0.4710905,0.016131213,0.029806172,0.000539104,0.012348941
184,0.4810729,0,0,0,0.01221615
185,0.2500749,0.39564666,0.053642735,-0.000372832,0.017354982
186,0.2591104,0.41,0,0,0.01681193
187,0.49105766,0.016159687,0.028646983,0.000438358,0.012207171
188,0.5010604,0,0,0,0.012084995
189,0.26804173,0.39562425,0.052579667,-0.000759252,0.01642008
190,0.27712977,0.41,0,0,0.015899802
191,0.51104414,0.016177993,0.027691696,0.000355455,0.01206345
192,0.52104795,0,0,0,0.011949029
193,0.2860513,0.3955278,0.050962362,-0.001025901,0.015625248
194,0.29528534,0.41,0,0,0.015139987
195,0.53103554,0.01618637,0.02690158,0.000289148,0.011916299
196,0.5410355,0,0,0,0.011807402
197,0.30426008,0.3953364,0.04905664,-0.001208582,0.014961387
198,0.31354094,0.41,0,0,0.014521774
199,0.5510262,0.016189447,0.026247725,0.000237456,0.011765109
200,0.561023,0,0,0,0.011660119
201,0.3226729,0.39506364,0.047032285,-0.001290764,0.014419746
202,0.33212423,0.41,0,0,0.014028591
203,0.5710155,0.016190413,0.025704445,0.000197347,0.011609992
204,0.5810105,0,0,0,0.011507804
205,0.34137106,0.39481854,0.044747885,-0.001291526,0.013983168
206,0.35094443,0.41,0,0,0.01363997
207,0.59100384,0.016190737,0.02524907,0.000166385,0.011451393
208,0.60099804,0,0,0,0.011351302
209,0.36028722,0.3945902,0.042419318,-0.001235297,0.013631658
210,0.36984465,0.41,0,0,0.013334168
211,0.61099166,0.016190846,0.024862763,0.000142357,0.011289973
212,0.62098557,0,0,0,0.011191563
213,0.3794177,0.39440694,0.04010088,-0.001131151,0.01334505
214,0.38906178,0.41,0,0,0.013089026
215,0.6309793,0.016190879,0.02453083,0.000123532,0.011126465
216,0.6409731,0,0,0,0.011029508
217,0.39874884,0.39425603,0.037928205,-0.001003013,0.013108506
218,0.4083795,0.41,0,0,0.012887799
219,0.6509669,0.01619089,0.024242062,0.000108579,0.010961584
220,0.6609606,0,0,0,0.010865971
