,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.09543369,-0.004014966,0.022133388
1,0,0.13475671,0.09929147,0,0.02240118
2,0,0.11701039,0.09177438,0,0.02189913
3,0.0141945,0.14327203,0.10194029,-0.003631608,0.02262936
4,0,0.15235177,0.10507985,0,0.022887448
5,0.014673135,0.10754361,0.08706616,-0.003986199,0.02165526
6,0,0.09892626,0.08237962,0,0.021444462
7,0.012888297,0.013746568,0.014496635,-0.000155223,0.020754913
8,0,0.020158125,0.02103698,0,0.020745141
9,0,0,0,0,0.020760851
10,0.019987524,0,0,0,0.020790735
11,0.014140525,0.16079065,0.106728956,-0.002835471,0.0230732
12,0,0.16985565,0.1091936,0,0.023281043
13,0.014590903,0.030354802,0.030935418,-0.000692787,0.02075069
14,0,0.04031625,0.03989838,0,0.020752197
15,0.015144526,0.050052695,0.048483133,-0.001681458,0.020795114
16,0,0.06047098,0.056581575,0,0.020849705
17,0.015264887,0.06975502,0.0637504,-0.002760404,0.020959968
18,0,0.08014575,0.070769705,0,0.021084495
19,0.014969952,0.08899725,0.07661323,-0.003544984,0.021249682
20,0.039975047,0,0,0,0.020744355
21,0.02986306,0.018219914,0.019804146,-0.000545685,0.020698026
22,0.014132923,0.17830396,0.10992183,-0.001653867,0.023392592
23,0,0.18734443,0.11166553,0,0.023514206
24,0.059962574,0,0,0,0.020650694
25,0.05052991,0.017059596,0.020135516,-0.000962695,0.020616787
26,0.014141102,0.19582012,0.111551836,-0.000232558,0.023529904
27,0,0.2047961,0.112499885,0,0.02354524
28,0.15840122,0.17225938,0,0,0.024690416
29,0.15433289,0.16443428,0.033845436,-0.038336873,0.022318132
30,0.16464466,0.16464466,0,0,0.020022452
31,0.07957291,0,0,0,0.020458447
32,0.06848689,0.016337099,0.021483015,-0.001131764,0.020438243
33,0.014035158,0.21332577,0.11162256,0.001221916,0.023458289
34,0,0.2222789,0.11170076,0,0.023366433
35,0.15380563,0.18086676,0,0,0.028747741
36,0.14774974,0.17392665,0.023542702,-0.03518718,0.026278064
37,0.16229776,0.1569815,0.040555704,-0.033721026,0.018182468
38,0.17225938,0.15840122,0,0,0.015325878
39,0.08798345,0.014901965,0.02240385,-0.00132049,0.020192113
40,0.0983415,0,0,0,0.020180898
41,0.013876203,0.23095623,0.11010548,0.002504176,0.023184424
42,0,0.23977959,0.10926188,0,0.023002122
43,0.15096931,0.1902025,0,0,0.031495214
44,0.14377856,0.18499288,0.012866889,-0.022363568,0.02939596
45,0.17085868,0.14963308,0.05290804,-0.030046074,0.014249579
46,0.18086676,0.15380563,0,0,0.011524268
47,0.106810585,0.014370256,0.024937164,-0.001490457,0.019827213
48,0.11632936,0,0,0,0.019785604
49,0.013889375,0.2484887,0.10700065,0.003479767,0.02275183
50,0,0.25732446,0.10517084,0,0.022507014
51,0.15,0.2,0,0,0.032688916
52,0.14301258,0.19635534,0.005912887,-0.004864532,0.031195758
53,0.1820991,0.14463037,0.05553013,-0.019317757,0.01071103
54,0.1902025,0.15096931,0,0,0.008641431
55,0.12489822,0.014048229,0.028035903,-0.001596364,0.019343434
56,0.13390304,0,0,0,0.01925589
57,0.014023411,0.26610303,0.10224312,0.004068436,0.022225665
58,0,0.2750834,0.09935153,0,0.021953631
59,0.15096931,0.20979749,0,0,0.031628072
60,0.14227934,0.20734726,0.008175576,0.012106763,0.030689593
61,0.19406727,0.1422642,0.05132488,-0.007617942,0.008167199
62,0.2,0.15,0,0,0.006684166
63,0.14254381,0.01385126,0.031435214,-0.001616616,0.01872928
64,0.15137787,0,0,0,0.018572122
65,0.014165733,0.28395778,0.09571087,0.004229118,0.021680186
66,0,0.2929624,0.0917872,0,0.02141826
67,0.15380563,0.21913323,0,0,0.028781941
68,0.14459594,0.21848728,0.015596149,0.028300231,0.02853169
69,0.2060633,0.14254956,0.042556472,0.001657301,0.006669016
70,0.20979749,0.15096931,0,0,0.005569007
71,0.16011475,0.013770336,0.034998357,-0.001512819,0.017976254
72,0.16874602,0,0,0,0.017746828
73,0.014609024,0.30206198,0.08731821,0.004082457,0.021180125
74,0,0.31107363,0.08237968,0,0.020951802
75,0.15840122,0.22774062,0,0,0.02457651
76,0.14931501,0.22881392,0.026295679,0.038247295,0.02512159
77,0.21617894,0.14657867,0.025312534,0.005856697,0.005828387
78,0.21913323,0.15380563,0,0,0.005264447
79,0.17760518,0.013724543,0.038241755,-0.001262952,0.017110262
80,0.18610609,0,0,0,0.01680617
81,0.015149156,0.32039198,0.07701958,0.003606754,0.02077085
82,0,0.32985425,0.070769705,0,0.020585878
83,0.16464466,0.23535533,0,0,0.019867351
84,0.1557585,0.23825724,0.039396007,0.042283118,0.020906726
85,0.22631888,0.14875579,0.023587957,0.009218422,0.005938322
86,0.22774062,0.15840122,0,0,0.005356398
87,0.19505286,0.01381729,0.041132186,-0.000887511,0.0161696
88,0.20355475,0,0,0,0.015795184
89,0.015998047,0.33916724,0.0645841,0.002878316,0.020477727
