,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.24180406,-0.008017108,0.06706484
1,0,0.13475671,0.2515384,0,0.06824153
2,0,0.11701039,0.2324951,0,0.0658339
3,0.0141945,0.14327203,0.25842533,-0.007255768,0.06950541
4,0,0.15235177,0.2662023,0,0.0705731
5,0.014673135,0.10754361,0.2204759,-0.008022265,0.064701326
6,0,0.09892626,0.20869502,0,0.063632995
7,0.012888297,0.013746568,0.03680049,-0.000463798,0.05984097
8,0,0.020158125,0.053293686,0,0.059823915
9,0,0,0,0,0.05984553
10,0.019987524,0,0,0,0.05991207
11,0.014140525,0.16079065,0.27068064,-0.005730819,0.07170417
12,0,0.16985565,0.2766238,0,0.07248592
13,0.014590903,0.030354802,0.07829671,-0.001832436,0.059891168
14,0,0.04031625,0.1010759,0,0.059992973
15,0.015144526,0.050052695,0.122561514,-0.003884128,0.06024842
16,0,0.06047098,0.14333999,0,0.060613707
17,0.015264887,0.06975502,0.1612082,-0.005904694,0.06116102
18,0,0.08014575,0.17928325,0,0.061845977
19,0.014969952,0.08899725,0.19387747,-0.00727396,0.06266946
20,0.039975047,0,0,0,0.05971268
21,0.02986306,0.018219914,0.050256852,-0.00146615,0.05965486
22,0.014132923,0.17830396,0.2788344,-0.003447648,0.07332425
23,0,0.18734443,0.28288603,0,0.07366126
24,0.059962574,0,0,0,0.05931563
25,0.05052991,0.017059596,0.051008146,-0.002455667,0.059328627
26,0.014141102,0.19582012,0.28302494,-0.000693804,0.074071646
27,0,0.2047961,0.28499973,0,0.07389341
28,0.15840122,0.17225938,0,0,0.07520027
29,0.15433289,0.16443428,0.12055701,-0.13787489,0.06348303
30,0.16464466,0.16464466,0,0,0.049082965
31,0.07957291,0,0,0,0.058573935
32,0.06848689,0.016337099,0.054201216,-0.002810481,0.058693055
33,0.014035158,0.21332577,0.283159,0.002120108,0.07381312
34,0,0.2222789,0.28297526,0,0.07313668
35,0.15380563,0.18086676,0,0,0.098482974
36,0.14774974,0.17392665,0.08461818,-0.12649731,0.08706914
37,0.16229776,0.1569815,0.14245252,-0.1214617,0.040008783
38,0.17225938,0.15840122,0,0,0.024349285
39,0.08798345,0.014901965,0.05631775,-0.003273208,0.05778066
40,0.0983415,0,0,0,0.057537004
41,0.013876203,0.23095623,0.27924162,0.004634365,0.072569735
42,0,0.23977959,0.27679676,0,0.07150217
43,0.15096931,0.1902025,0,0,0.114771396
44,0.14377856,0.18499288,0.047481213,-0.081736825,0.10595283
45,0.17085868,0.14963308,0.18118854,-0.10617359,0.019861266
46,0.18086676,0.15380563,0,0,0.006531329
