,x,y,u (m/s),v (m/s),p (Pa)
0,0.014384495,0.12556933,0.13997778,-0.005257604,0.034474075
1,0,0.13475671,0.14562748,0,0.0349522
2,0,0.11701039,0.13460243,0,0.034018673
3,0.0141945,0.14327203,0.14956045,-0.004759208,0.03540974
4,0,0.15235177,0.15411712,0,0.035856836
5,0.014673135,0.10754361,0.12766698,-0.005237162,0.033570506
6,0,0.09892626,0.120823435,0,0.033169672
7,0.012888297,0.013746568,0.021276979,-0.000242376,0.031790268
8,0,0.020158125,0.030854238,0,0.031779014
9,0,0,0,0,0.03179712
10,0.019987524,0,0,0,0.031837285
11,0.014140525,0.16079065,0.1566191,-0.003737034,0.036250368
12,0,0.16985565,0.1601506,0,0.03659431
13,0.014590903,0.030354802,0.04535038,-0.00102335,0.031796403
14,0,0.04031625,0.058517627,0,0.031819906
15,0.015144526,0.050052695,0.071034975,-0.002346644,0.03190742
16,0,0.06047098,0.08298631,0,0.032031924
17,0.015264887,0.06975502,0.09341458,-0.003727904,0.032237627
18,0,0.08014575,0.103795566,0,0.0324891
19,0.014969952,0.08899725,0.11230165,-0.004698981,0.032799214
20,0.039975047,0,0,0,0.03175003
21,0.02986306,0.018219914,0.029051349,-0.00080641,0.031696923
22,0.014132923,0.17830396,0.16132171,-0.002215103,0.03686249
23,0,0.18734443,0.16377611,0,0.037039194
24,0.059962574,0,0,0,0.03157797
25,0.05052991,0.017059596,0.02947954,-0.001388758,0.03155147
26,0.014141102,0.19582012,0.16372886,-0.000383156,0.03713545
27,0,0.2047961,0.16499984,0,0.037112977
28,0.15840122,0.17225938,0,0,0.03855948
29,0.15433289,0.16443428,0.05725252,-0.06516278,0.03405128
30,0.16464466,0.16464466,0,0,0.02919701
31,0.07957291,0,0,0,0.031245831
32,0.06848689,0.016337099,0.031349864,-0.001612197,0.03125373
33,0.014035158,0.21332577,0.16382164,0.001493665,0.037018556
34,0,0.2222789,0.16382778,0,0.036800187
35,0.15380563,0.18086676,0,0,0.046804387
36,0.14774974,0.17392665,0.04004115,-0.05994757,0.042221162
37,0.16229776,0.1569815,0.06809321,-0.057186194,0.025717763
38,0.17225938,0.15840122,0,0,0.020028254
39,0.08798345,0.014901965,0.0325796,-0.001878625,0.030838098
