x,y,u (m/s),v (m/s),p (Pa)
0.0,0.0186424665015704,0.0014258927075996,-2.992387606080894e-07,1.0132536954148572
0.0011574966739649,0.0189588550198657,0.0010979710956913,-2.305157010323534e-06,1.013246261104387
0.0,0.0193881709176724,0.0006683822506737048,-1.1090179952069293e-07,1.013304515906095
0.0,0.0012884946064969,0.0013580477147505,3.642766823649005e-07,1.0132805148716244
0.0,0.0005853729955654221,0.0006401657489117266,-2.0577663745738778e-08,1.0133463297604226
0.0008906259344792028,0.0011046368599126,0.0011640243771899,1.950799016137554e-06,1.013288845102113
0.0,0.0174183681454143,0.0025332282024588,-4.371722606805709e-07,1.0131969842942037
0.001499254805258,0.0181027418557734,0.0019203892712894,-5.522844772407232e-06,1.0132154145265606
0.0,0.0026857088305221,0.0026190423725787,1.4128781384275617e-07,1.0132173684717247
0.0013790228219994,0.0020320053148798,0.0020369242944984,6.282967866563012e-06,1.013235758707385
0.0,0.0158035544825516,0.0037352072241221,-3.5400519528028666e-07,1.013121394489075
0.0015328959313527,0.0165115683896092,0.0032390640357955,-2.1765188616743733e-06,1.0132171240789634
0.0,0.0040829230545474,0.0036598676255143,1.0893237353122207e-06,1.0131431743631134
0.0015812546563499,0.0035653736846678,0.0032940706089619,8.45586792394103e-06,1.0132286503632708
0.0016991092181778,0.0141401566911901,0.0046118404983497,4.291222508340918e-06,1.0131899589054985
0.0,0.0130179733387211,0.0051172314411757,-9.502090820796804e-07,1.0130595677221417
0.0017830984460376,0.0057550219843707,0.0045623942516131,-3.937073888726025e-06,1.013188653259579
0.0,0.0069796105719398,0.0051150170429581,-8.334842378943883e-09,1.0130600727931378
0.0018878836801486,0.0084245510040066,0.0054192812306334,-1.3176190815686316e-05,1.0132507891340945
0.0,0.010000443799495,0.0056264908414749,5.242963962666412e-07,1.013010104151118
0.001884874434053,0.0115418005514575,0.0054453855961826,1.1412480156850386e-05,1.0132331491243785
0.0496305172395715,0.0199999999999999,0.0,0.0,1.007526941919961
0.0496305172395715,0.0199059317331594,0.00016040714880080135,4.301402733000053e-06,1.007495047923656
0.05,0.02,0.0,0.0,1.00574050217081
0.0499999999999999,0.0196362483414671,0.0006393464472473621,0.0001090588574900379,1.0066080560152262
0.0497576522485751,0.0197053574701655,0.0004983017970144809,3.735212342694012e-05,1.0071143104206075
0.0499999999999999,0.0192724966750075,0.0010965609799994,0.00013771983482124868,1.006707940678501
0.049681524961149,0.0194516342012626,0.0008406781927247918,5.976809773259408e-05,1.00686090290757
0.0496191425141965,0.0191055539969897,0.0012646412787838,8.836133973293044e-05,1.0069053092447842
0.0499999999999999,0.0188442075295192,0.0015790348203413,0.00015587753004657587,1.0068304444736074
0.0495431442406441,0.0186396583784464,0.0017749809358845,0.00011133222718923917,1.0069824337806104
0.0499999999999999,0.0183212096278057,0.0021104998075335,0.0001682617965626811,1.0069512374351148
0.0494727426226713,0.0180576474737464,0.00234348040045,0.0001310257735688066,1.007082822456565
0.0499999999999999,0.0176588285574244,0.0027081573441415,0.00017890202305429338,1.0070783116296649
0.0494418575005356,0.0173348303338316,0.0029623737162825,0.0001509040963758742,1.0071986256358625
0.0499999999999999,0.0169477348816074,0.0032670009111898,0.0001884148600220393,1.0072023392837717
0.0499999999999999,0.0161767657978635,0.0037887080151956,0.00019776498734464548,1.0073306664984234
0.0493330793794377,0.0165557521863749,0.0035318539727762,0.00016320893028780892,1.007327107337977
0.0499999999999999,0.0153022287640079,0.0042791651372881,0.00020451215966860132,1.0074640744343293
0.0492369025241726,0.0157343025456682,0.004041755249899,0.0001741874133319747,1.007460713067836
0.0499999999999999,0.0012237065480669,0.001160938231089,5.846304866971559e-06,1.0085217259757693
0.0489645625567756,0.000995581536009571,0.0009556159950013992,2.057578776333048e-06,1.0085736066322546
0.0499999999999999,0.0005883592870534893,0.0005687151068506185,1.154220591251699e-06,1.00851388387727
0.05,0.0143102222161766,0.0047074425949558,0.00020625482504486105,1.0076065798817038
0.0491314577106731,0.0147943197272893,0.0045123219477504,0.00017892882523240015,1.007608911040364
0.0499999999999999,0.013185037575715,0.0050504590589957,0.00020844115030520604,1.0077583999843862
0.0490072399794395,0.0137317766067355,0.0048967115056481,0.00018009604423251436,1.0077538965408754
0.0499999999999999,0.0023498338052234,0.0021454644499712,2.2462065563564644e-05,1.0085282557538482
0.0486958238299105,0.0016237011413714,0.0015342530465258,6.092142545652632e-06,1.0085958189999706
0.0499999999999999,0.0034759610623798,0.0030127542624634,5.217679710099383e-05,1.008514230021235
0.0482682491614673,0.0026243565196642,0.0024182634335159,2.1576136209999136e-05,1.0086382054256695
0.0499999999999999,0.0054306362087036,0.0041933923254024,0.00011130120587644856,1.0084581038577458
0.0483853096021921,0.0046293194642192,0.0038153088439732,7.157367132493653e-05,1.0085804991406893
0.0484967336032429,0.0068035845961136,0.00478256518272,0.00013187583047100267,1.008454494251602
0.0499999999999999,0.0079858420126248,0.005096297637467,0.0001752636602174395,1.0083015667285224
0.0499999999999999,0.0119088753356283,0.0053117698931572,0.00021357986972012403,1.0079321818111262
0.0488805038690364,0.0125041033815815,0.0051968503183398,0.00018389503328670312,1.0079137949806338
0.0487585284671562,0.0111165636502099,0.0053965941772736,0.0001887804445745616,1.0081035052600775
0.0499999999999999,0.0102215446914357,0.0054262550232639,0.0002098322673183563,1.008128516614775
0.0486701829335154,0.0092729077508113,0.0053657177505236,0.00017880544140994788,1.0082975962234049
0.0499999999999999,0.020377893721614,0.0,0.0,1.005258568350311
0.0501039301624762,0.020377893721614,5.021215603352323e-06,-2.5397042510582058e-05,1.005306994466175
0.0503254890767534,0.0197971264192465,0.0004493062937552266,0.00016326399535291337,1.0060158935550811
0.0503732762287231,0.0194277925103684,0.0009254837675270242,0.0001990450096614577,1.0065122978445995
0.0504186653277567,0.0190233730408154,0.0013906120951113,0.00020893214357330269,1.0067140688949792
0.0504693690208625,0.0185381780187558,0.0019010057974166,0.00021282536163099163,1.0068654851909036
0.0505155960741535,0.0179208470668133,0.0024838263199962,0.0002142480915402029,1.006998078018458
0.0506010486895213,0.0172766086562625,0.0030222940757684,0.00021898055405836613,1.0071185792263229
0.0506662786798263,0.0165427504158138,0.0035567080263649,0.00022381241138554327,1.007240599574865
0.050764585252016,0.0157219498038695,0.0040606497763955,0.0002298288917523903,1.007366119168858
0.0509020575173716,0.0010403560630988,0.000983333294389301,5.685353994044342e-06,1.0084651753145506
0.0508730292320006,0.0147881159064197,0.0045176730277032,0.0002330809976371685,1.0074985086670345
0.0513706971620226,0.0017571982105612,0.0016174187100925,1.828417458986438e-05,1.008451653359545
0.0509914042524586,0.0137209280234688,0.0049039131081828,0.00023501117532117536,1.00764306694005
0.0511220846274694,0.0125175577831819,0.0052063417775005,0.00023968697507272595,1.0078052452885606
0.0514870869021541,0.0030731390190711,0.002681532443834,5.348007977660652e-05,1.008439628406294
0.0515774443816726,0.0046498080170157,0.0037251028468902,9.549827985860984e-05,1.0084043047659337
0.0515546100752723,0.0068571209851642,0.0047144637692899,0.00016518732793787416,1.008294767384997
0.0513775873998642,0.0093123409206093,0.0053289839576167,0.00021881205179522984,1.008136664632094
0.0512656589133722,0.0111438656662225,0.0053960278646617,0.00024029525880256024,1.0079683181224297
0.35,0.0013450128504865,0.0003615552560776553,-4.758102344103841e-07,1.0083318358945113
0.3489809496148088,0.0009684677823568936,0.00026212898392103843,-2.3602327333828247e-07,1.008345165450139
0.35,0.0005893206847928248,0.00016143453841277098,-1.044676801694396e-07,1.0083320708814332
0.35,0.0023662763207308,0.0006198923127103728,-1.1010194298537817e-06,1.0083321193131063
0.3486679362448079,0.0016471269124602,0.0004385852296308886,-5.950932135444976e-07,1.00834965019036
0.35,0.0388254968283459,0.0003174240165152572,2.201372900313955e-07,1.00832838147279
0.3500000000000001,0.0394158511424054,0.00016020481865600445,6.570064149904994e-08,1.008328560298841
0.3491133073112398,0.0390072253065893,0.00026915773590955325,1.8126436115399936e-07,1.008340112789573
0.35,0.0036276964306238,0.0009192267741322752,-1.7855240504147055e-06,1.008332586066415
0.348215689515321,0.0027968394157881,0.0007240458090864659,-1.6168551621464297e-06,1.008355252640302
0.35,0.0053694298198141,0.0012948005469529,-8.624141247997072e-07,1.0083331959221205
0.3482455452039298,0.0046906534816464,0.0011564218478607,-2.800764896467004e-06,1.0083580984852862
0.3481394698128159,0.0071819271587589,0.0016285418646628,-9.78057472047013e-07,1.008355183272349
0.35,0.0085948979139773,0.0018606321711982,-3.63648901710291e-07,1.0083274042345935
0.347979243232778,0.0105635773629078,0.002149020605614,-9.20762181400961e-07,1.0083559467191427
0.35,0.0117632552716459,0.0023027696696725,-1.4412495673482788e-06,1.008329938598275
0.3486094194358013,0.038339003283578,0.0004427671137657669,6.202275711049083e-07,1.008346549388761
0.35,0.0377863994580753,0.0005827344275740712,6.319783458795207e-07,1.00832839453302
0.3479219518034206,0.013340093679519,0.0024683774968253,-1.6945167503148384e-06,1.008357058380388
0.35,0.0146864202166496,0.0025840269506631,-1.1695743218129243e-06,1.0083291087632018
0.3478832330687183,0.0159928114833495,0.002669522028881,-9.381191693453952e-07,1.0083574578519257
0.35,0.0173431485851448,0.0027318867000274,-7.009533310377769e-07,1.0083283349388752
0.3484266703474754,0.0372074753828316,0.0007238148422499288,1.3130753434432051e-06,1.0083497644917108
0.35,0.0364595842123688,0.0008995467639437903,9.795847106031371e-07,1.008328544094517
0.3478670595393006,0.0186629405810341,0.0027690978176811,-6.016840070215903e-07,1.0083575633428044
0.35,0.02,0.0027813839002556,-4.176873733827231e-07,1.0083280462265514
0.35,0.0344974549307769,0.0013192104645583,1.2812173171810854e-07,1.0083274878204982
0.3482870279307151,0.0353031535048262,0.0011555815398448,2.0471447223281965e-06,1.0083539456661492
0.3481695282352051,0.0328355487142922,0.0016307180477856,7.731248310731915e-07,1.0083534635215126
0.35,0.031735147216108,0.0018175229085749,1.635383848686229e-06,1.0083273446841734
0.3479748664670175,0.029811286759174,0.0021063986250227,3.8326132836154337e-07,1.0083543539607087
0.35,0.0283335433304718,0.0022975986019565,3.249914194490746e-07,1.0083270229366772
0.3478929022384516,0.0266428132092458,0.0024779919285213,-4.786468957486969e-07,1.008357881065239
0.35,0.025313630348406,0.0025902338836134,-6.916039230406196e-07,1.0083299506587633
0.3478634362709847,0.0213302462825957,0.00276969983753,-3.305705513625851e-07,1.0083573410788431
0.35,0.0226568930673846,0.0027332229087038,-2.377396644837203e-07,1.008328101314076
0.3478696254730777,0.023993771825422,0.0026725925694107,-5.6946057801222276e-08,1.0083571863927092
0.3509121628188184,0.0010183273204982,0.00027629905676089035,-1.547728716802054e-07,1.0083195852673177
0.3514074373780685,0.0016761483606602,0.00044776366338640175,-1.603933507340428e-07,1.00831276937863
0.3511157610385003,0.0389977443781024,0.0002720718867790105,7.361630121551493e-08,1.0083136588539914
0.3516076296503577,0.0029309488379004,0.0007580261069287885,-4.193787702455332e-07,1.008309744913057
0.3514282027371104,0.0383704038927877,0.0004359735625385762,4.168034009018037e-08,1.008309718813868
0.3517749267184474,0.0046769897531176,0.0011524240972992,-3.035077057952703e-07,1.008308811682865
0.3519091905411167,0.0072229317469376,0.0016343220370667,6.904297102514218e-08,1.0083016868824497
0.3520575854918523,0.0105601231268215,0.0021495362515587,-1.46303387257756e-06,1.0083008051586069
0.3521054489941157,0.0133452580769561,0.0024685003932533,-1.1596979195297158e-06,1.0082997971638117
0.3515244877620536,0.0371190658785721,0.0007459243375461988,-4.8298374608741887e-08,1.0083072213141573
0.3521321390792967,0.0159938844097831,0.0026689039646336,-5.735514595076711e-07,1.008299592096196
0.3521447655648915,0.0186620823824877,0.0027685493807125,-4.291878980540736e-07,1.0082986784608057
0.3517746896417129,0.0355239410391326,0.0011072711681388,-7.854931055980051e-09,1.0083041488645537
0.3521487126721532,0.0213329756636886,0.0027692712117451,-3.537537927682161e-07,1.0082984158417063
0.3519368483883753,0.0328938781931288,0.0016244676233775,7.518995533442713e-07,1.0083017551111604
0.3520841290298,0.0294800078597982,0.0021489191831328,1.1038002495343216e-06,1.008297103575905
0.3521207937568049,0.0266447726150098,0.0024752511147998,3.840027903169056e-07,1.0082976965955817
0.3521424705582951,0.0239961846335243,0.0026735429337074,-8.617699212834355e-07,1.0082994543791295
0.9499999999999998,0.0011684359594232,0.00033772813567848394,-0.00011188962580484714,1.0001652801178549
0.9489717693874912,0.0009759146564240602,0.00023245725995537725,-1.2778928099178583e-05,1.000090182839219
0.9499999999999998,0.000589249451847629,0.0001946910646914037,-5.162145980540871e-05,1.000329901863365
0.9499999999999998,0.002127036911418,0.0005643781234990071,-0.00015796277659068015,1.0000417262693462
0.9487454848337954,0.0015120196767577,0.00037310440164910376,-8.666200811232934e-06,1.0000408289687002
0.9499999999999998,0.0034899712262478,0.000886765514443467,-0.0001687323838520332,0.9999731432136408
0.9482225116245016,0.0027320784327655,0.000695925559636136,1.0138364554606516e-05,0.9999986821068544
0.9499999999999996,0.0055355087502484,0.0013300771419315,-0.00013679708687306004,0.9999735931375764
0.9482687703505032,0.0043970009222989,0.0010990560291315,-4.011631547706288e-06,0.999973830210978
0.9481289363724362,0.0070414869527865,0.0016203045155607,-5.313275442960148e-06,0.9999826455965332
0.9499999999999998,0.0082113281902265,0.0018156514967362,-9.504957104148748e-05,0.9999941917316312
0.948005535664316,0.0101391212399886,0.0021051751047572,-6.118147399642839e-06,1.0000007825942847
0.9499999999999996,0.0116100819815545,0.0022929973255479,-5.730143454929544e-05,1.000011010781062
0.9479116529078028,0.0133405370424948,0.0024772078422276,-3.596064574084114e-06,1.0000176335029891
0.9499999999999998,0.0146864089137106,0.0025910129620639,-3.0828565431088165e-05,1.000017047098067
0.9478763762062014,0.0159967245823566,0.002670464167204,-2.723416598950494e-06,1.000020123029431
0.9499999999999996,0.0173431467268476,0.0027314160776035,-1.4787728477340368e-05,1.0000140351490894
0.9478640166673564,0.0186624533160486,0.0027668466789339,-6.987613068534307e-07,1.0000223523091365
0.9499999999999998,0.02,0.0027802368491221,7.4335011780461e-09,1.0000154145742952
0.9478608716955036,0.0213323122555375,0.0027674882695105,8.949074560680326e-07,1.000022583661915
0.9499999999999996,0.0226568912174528,0.002731375417846,1.5478460033222802e-05,1.0000141563842324
0.94786987853439,0.0239974997681914,0.0026696971448983,3.255431277383105e-06,1.000019973663664
0.9499999999999996,0.0253136200330939,0.0025878736436587,3.172229511144503e-05,1.0000154815610176
0.9478975837277764,0.0266491477190473,0.0024761021684994,3.857516562565576e-06,1.0000166678430444
0.9499999999999998,0.0282742031591264,0.0023091252007613,5.715750435847416e-05,1.0000121289697013
0.9479340941780556,0.0294726384013512,0.0021583570804819,4.916424830030684e-06,1.0000041075141446
0.9499999999999998,0.0315937987690822,0.001843779981362,9.03747098497854e-05,0.9999915024932776
0.9481188140271476,0.0329226532454652,0.0016291985644781,7.411049217060823e-06,0.9999828586119124
0.9499999999999998,0.0341482134929981,0.0013967447631771,0.0001358421502317401,0.9999850374266698
0.9482667050799732,0.0352244134715748,0.0011772856276766,3.007777761556143e-06,0.9999722172733108
0.9499999999999998,0.0367026282169139,0.0008416158366298726,0.00017074593837501127,0.9999718780909278
0.9499999999999998,0.0380181974983646,0.0005268614795004918,0.0001516742765445415,1.000037529872899
0.9484618955275944,0.0371274564429282,0.0007304422328624438,4.525728122462438e-06,0.999993706463358
0.9499999999999998,0.0387360411711948,0.0003594343479120376,0.0001207854635632397,1.0001854857893755
0.9485993150859464,0.0383719064918052,0.0004042958104047649,-2.038950595859236e-06,1.0000293259704205
0.9499999999999996,0.0394339606570711,0.00019032332686329769,5.0021219073642535e-05,1.000334394590702
0.9490962238641982,0.0390372954343972,0.00023101365424743533,2.2972943468160747e-05,1.000107642539949
0.00139034454468,0.0193881709176724,0.000658314008051627,-1.4958315081000296e-06,1.013225195947401
0.0025142630909766,0.0188570719016477,0.001199619629165,-2.4346040589593047e-06,1.0130904822363087
0.0027807937526858,0.0193662184353519,0.0006795581391024358,-3.387612762080458e-07,1.0130651654076697
0.0016734759997919,0.0011085977670896,0.0011649232382402,4.353043679138626e-06,1.0131958633639775
0.0013878847683116,0.0005853729955654222,0.0006304770074566124,1.9751201919791278e-06,1.0132394851724738
0.0027759790658164,0.0006072740119455731,0.0006509188588317584,1.228661414556215e-07,1.0130881061992885
0.0036933283422268,0.0188008316482814,0.0012544151232059,3.918848096813541e-06,1.0129911482365388
0.0041720687498358,0.0193430940291321,0.0007059946365295162,1.5986674539170203e-06,1.0129472112583855
0.0029605213302178,0.018238360224936,0.0017948020310474,-1.1153581887246404e-06,1.013054545157494
0.0030362865790727,0.0010679006572078,0.001121277342458,-8.853165136484929e-07,1.0130686934558275
0.0041649586279689,0.0006269440164412235,0.0006735225434872866,-1.4478703690135992e-06,1.012967827472497
0.0025669339827412,0.0017299253368561,0.0017599509881137,1.4961785166550567e-06,1.0131096654226963
0.0043271726959082,0.0011423767698177,0.001199699703624,-3.202895325843705e-06,1.0129496486590546
0.0055542124203894,0.0006405996697350712,0.0006915439579767969,-2.969960837741669e-07,1.0128116901375943
0.0051904624797088,0.018739498091562,0.0013232813045903,3.039195470935028e-06,1.0128413441558335
0.0055637998976524,0.0193231843035068,0.0007323283013705257,1.1194444486864206e-06,1.0128019491711866
0.0057364063127797,0.0011888632213559,0.0012466954722636,-7.605622326040129e-08,1.012791132765963
0.0069433948770797,0.0006502769112489617,0.0007016355446764536,-2.1951189308888884e-08,1.0126541677603995
0.0042201882019694,0.0179545118684254,0.0020612105442709,1.098734510942433e-05,1.0129452779103505
0.0029755156926044,0.0171856853170011,0.002727892919562,-2.016738141223806e-07,1.0130621356972485
0.0038642485568008,0.0018906336084893,0.0019109566995387,-6.185973816324239e-06,1.0129920173513485
0.0028930191889792,0.0027903806731252,0.0026937236292932,3.040998459938746e-07,1.0130774714214732
0.0053886481041407,0.0019586734935528,0.0019710265325987,-8.583221611939478e-07,1.0128276610403042
0.0071327672565028,0.0011794434324284,0.0012383643311569,-7.08781405141483e-07,1.0126343086454848
0.008332467187388,0.000658296132357123,0.000712779835747566,-1.228568626598433e-06,1.01250703144674
0.0085416456153073,0.0011668040636261,0.001232082268431,-3.09552867873516e-06,1.0124843856027337
0.0097214856889078,0.0006650800678282169,0.000722368341728499,2.806533085936568e-07,1.0123466904651224
0.0069557219170494,0.019308539748445,0.0007521580715851684,1.6941242189386857e-06,1.012651780169551
0.0068322048685361,0.0187364265491942,0.0013325357542612,3.861667723231551e-06,1.0126662928734833
0.005637887746252,0.0180269399287715,0.0020006964730629,4.016937550111945e-06,1.012790421274011
0.0068930404025142,0.001897173575312,0.0019165943239115,-1.960201643679616e-06,1.0126647977270824
0.004835453767687,0.0166403782328458,0.0031508309715192,6.863310533343092e-06,1.012896922102146
0.0032431487764673,0.0152778848961091,0.0040272268174334,1.0802521372559015e-06,1.0130168744465882
0.0045793130595765,0.0031914225639484,0.0029987640179567,-2.9189703745065717e-06,1.0129093743636215
0.0034156014856479,0.0045340657367151,0.0039317417001309,1.008560294161317e-05,1.013012065617868
0.0062604465884134,0.0031732258876649,0.0029888239752916,-5.536880904949562e-07,1.0127424097161093
0.009857676734811,0.0011484306914144,0.0012157667517097,7.138356017464743e-07,1.0123280522758906
