x,y,u (m/s),v (m/s),p (Pa)
0.0,0.0186424665015704,0.0037866472011905,-9.208729293760552e-07,1.012257850178689
0.0011574966739649,0.0189588550198657,0.0029168358306413,-1.0745611843344828e-05,1.0122968875754106
0.0,0.0193881709176724,0.0017751736627854,-1.5901620521472698e-07,1.012404128506408
0.0,0.0012884946064969,0.0036038503244548,1.0935138172315577e-06,1.0124661428535906
0.0,0.0005853729955654221,0.0016988950573894,-1.8964751288328485e-07,1.0126504521119684
0.0008906259344792028,0.0011046368599126,0.0030906134514133,7.066521126792904e-06,1.0125211656465536
0.0,0.0174183681454143,0.0067257278343367,-2.546153271524721e-06,1.0119843872743344
0.001499254805258,0.0181027418557734,0.0051076070154405,-3.133522419761454e-05,1.012229374549568
0.0,0.0026857088305221,0.006949047215729,1.2132376086083896e-06,1.0121259404698049
0.0013790228219994,0.0020320053148798,0.0054089804089199,3.0000468155027515e-05,1.012372193315246
0.0,0.0158035544825516,0.0099126016070458,-5.2006296084774425e-06,1.0114727909796268
0.0015328959313527,0.0165115683896092,0.0086312786798517,-2.439237514520375e-05,1.012193019771556
0.0,0.0040829230545474,0.0097082525022217,1.0387942240938348e-05,1.0116973078922156
0.0015812546563499,0.0035653736846678,0.0087758474200643,4.643827235581971e-05,1.012318584414256
0.0016991092181778,0.0141401566911901,0.0123107139902457,2.6968913741509465e-05,1.0119780801622278
0.0,0.0130179733387211,0.0135572862263465,-1.4301549962870115e-06,1.0114414561660696
0.0017830984460376,0.0057550219843707,0.0121894443204949,-1.8179766893678183e-05,1.0119594640823877
0.0,0.0069796105719398,0.0135386594067267,-4.957916114043628e-06,1.011420780427621
0.0018878836801486,0.0084245510040066,0.0143014752383803,-6.780473705336649e-05,1.0131832772145817
0.0,0.010000443799495,0.014863162230168,3.282936130111665e-06,1.011498274181782
0.001884874434053,0.0115418005514575,0.0143808402831884,5.867497301811821e-05,1.0130790473251914
0.0496305172395715,0.0199999999999999,0.0,0.0,0.9985648077381676
0.0496305172395715,0.0199059317331594,0.00038725640671450674,7.047839878921258e-06,0.9985153971306912
0.05,0.02,0.0,0.0,0.99531026689624
0.0499999999999999,0.0196362483414671,0.0014968197310274,0.00016752279379429082,0.996994318486524
0.0497576522485751,0.0197053574701655,0.0011907961057074,5.6854895462585614e-05,0.9978544603420564
0.0499999999999999,0.0192724966750075,0.0026742377302138,0.00019554476429659636,0.9973304046825934
0.049681524961149,0.0194516342012626,0.0020591339627023,8.712018902941843e-05,0.9975196065931052
0.0496191425141965,0.0191055539969897,0.0031576014180869,0.0001237080103643788,0.9976990719271231
0.0499999999999999,0.0188442075295192,0.0039564089373282,0.0002080944694920733,0.9976696882045668
0.0495431442406441,0.0186396583784464,0.004513357991788,0.00015301390046603956,0.997948830012238
0.0499999999999999,0.0183212096278057,0.0053953361374727,0.00021809374719718475,0.998002419287814
0.0494727426226713,0.0180576474737464,0.006054808543947,0.00017888010503213115,0.9982408684958488
0.0499999999999999,0.0176588285574244,0.0070329228141869,0.0002273720045664509,0.9983369911321432
0.0494418575005356,0.0173348303338316,0.0077542196538549,0.00020008405192171555,0.9985563189507296
0.0499999999999999,0.0169477348816074,0.0085687178053265,0.0002339564994098905,0.9986472019237824
0.0499999999999999,0.0161767657978635,0.0100028876305732,0.00024207881636019947,0.9989823693276052
0.0493330793794377,0.0165557521863749,0.0093176039778768,0.0002078448150687697,0.9988822650119876
0.0499999999999999,0.0153022287640079,0.0113111483116887,0.000241036862226692,0.9992924741275696
0.0492369025241726,0.0157343025456682,0.0107087168287278,0.00021830873040749635,0.9992332824517954
0.0499999999999999,0.0012237065480669,0.0032764421010101,-3.920273562748957e-06,1.001848490826448
0.0489645625567756,0.000995581536009571,0.0026621476649031,-6.395374009397987e-06,1.0019053585104796
0.0499999999999999,0.0005883592870534893,0.0015851706013364,-2.348664964522709e-06,1.0018355239642276
0.05,0.0143102222161766,0.0123575719582519,0.00022687591720720488,0.9996313849903862
0.0491314577106731,0.0147943197272893,0.0119152774184471,0.00020897642683567817,0.9996093760795178
0.0499999999999999,0.013185037575715,0.0131046971351002,0.00022051783335796192,0.9999868589458366
0.0490072399794395,0.0137317766067355,0.0127896593577076,0.0001991909260448197,0.9999262267988306
0.0499999999999999,0.0023498338052234,0.0061974067043065,-5.7856332728184605e-06,1.001898765782718
0.0486958238299105,0.0016237011413714,0.0043121700470384,-8.926175745349503e-06,1.0019402076086277
0.0499999999999999,0.0034759610623798,0.0086586728450904,3.59086146653844e-05,1.0017633318860475
0.0482682491614673,0.0026243565196642,0.0069378343997592,-1.7971788055406925e-06,1.0021132867318798
0.0499999999999999,0.0054306362087036,0.0116960389005572,0.00011143316531573548,1.0015412597953244
0.0483853096021921,0.0046293194642192,0.0107464715946359,5.770851738085623e-05,1.0018053093454449
0.0484967336032429,0.0068035845961136,0.0128461656901758,0.00013608470734962513,1.0014607160295297
0.0499999999999999,0.0079858420126248,0.0133981274703565,0.0001813369988643916,1.001251915850717
0.0499999999999999,0.0119088753356283,0.0136296042859629,0.0002255004723044669,1.0003582284699355
0.0488805038690364,0.0125041033815815,0.0134124062544939,0.00019846293554923305,1.000287942462455
0.0487585284671562,0.0111165636502099,0.0137814252896431,0.00020275443876102543,1.0007223067454898
0.0499999999999999,0.0102215446914357,0.0138389668139357,0.00021907407041118696,1.0009061855911825
0.0486701829335154,0.0092729077508113,0.0137638605008741,0.00018661370905610604,1.0012979998373874
0.0499999999999999,0.020377893721614,0.0,0.0,0.9951932112050832
0.0501039301624762,0.020377893721614,7.759407627881683e-06,-9.363062651519486e-05,0.9952748012784884
0.0503254890767534,0.0197971264192465,0.0009965208413074854,0.0002259287735156628,0.9960930479701108
0.0503732762287231,0.0194277925103684,0.0021947332915992,0.0002822463297453724,0.9971487463704086
0.0504186653277567,0.0190233730408154,0.0034287509533649,0.00028017412358498925,0.9975847156137512
0.0504693690208625,0.0185381780187558,0.0048134886981911,0.00027016153236551554,0.9979346066823466
0.0505155960741535,0.0179208470668133,0.0064085384304763,0.00026282158415059714,0.9982432100024242
0.0506010486895213,0.0172766086562625,0.0078862562873343,0.0002629916695763807,0.9985333790941524
0.0506662786798263,0.0165427504158138,0.0093572619737232,0.00026586977002192026,0.9988333751731504
0.050764585252016,0.0157219498038695,0.0107253725281642,0.0002674647519946974,0.999127049479171
0.0509020575173716,0.0010403560630988,0.0027948464737766,-9.309272780097131e-07,1.001779860586402
0.0508730292320006,0.0147881159064197,0.0118953532463544,0.0002578888907331248,0.999422104900626
0.0513706971620226,0.0017571982105612,0.0046939684692362,4.015512788250028e-06,1.0018114511126408
0.0509914042524586,0.0137209280234688,0.0127860627534446,0.0002468124159147934,0.99976433093132
0.0511220846274694,0.0125175577831819,0.0134203499566814,0.0002484590474332272,1.0001419471642186
0.0514870869021541,0.0030731390190711,0.0078116679178536,5.967920072666039e-05,1.0017699724110851
0.0515774443816726,0.0046498080170157,0.010617719262776,7.934574261548005e-05,1.0015297255431646
0.0515546100752723,0.0068571209851642,0.0127688374984624,0.00016909280111160536,1.001211314155549
0.0513775873998642,0.0093123409206093,0.0137367095341138,0.00022739478768117407,1.0009939776076846
0.0512656589133722,0.0111438656662225,0.0137834154086773,0.000250080413632914,1.000482540248288
0.35,0.0013450128504865,0.0007547959297072275,-2.1042104466972823e-06,1.0203988122556975
0.3489809496148088,0.0009684677823568936,0.0005441055593569888,-8.911929884222741e-07,1.020414980429264
0.35,0.0005893206847928248,0.00033427776871089015,-4.3648952273698666e-07,1.0204004095013155
0.35,0.0023662763207308,0.0013092709008491,-5.794870939667245e-06,1.020397264472855
0.3486679362448079,0.0016471269124602,0.000916050998956066,-2.474307782173591e-06,1.020419395299758
0.35,0.0388254968283459,0.0007368910545848827,6.78164409273346e-07,1.0202314615034906
0.3500000000000001,0.0394158511424054,0.000368485390363253,1.86461105739535e-07,1.0202318860988615
0.3491133073112398,0.0390072253065893,0.0006230686781224027,3.9587816355537693e-07,1.02024149493425
0.35,0.0036276964306238,0.0019746187022996,-1.25280377414914e-05,1.0203967139678156
0.348215689515321,0.0027968394157881,0.0015297227819287,-7.388309203229558e-06,1.0204247058505136
0.35,0.0053694298198141,0.0028624496205491,-2.3261485843810173e-05,1.0203957519942302
0.3482455452039298,0.0046906534816464,0.0025108539643707,-1.979665860674364e-05,1.0204263793946715
0.3481394698128159,0.0071819271587589,0.0037297329409472,-3.6706551326583607e-05,1.0204197859212971
0.35,0.0085948979139773,0.004409515283633,-4.501390657456488e-05,1.0203850964338288
0.347979243232778,0.0105635773629078,0.0052996336016781,-5.8936681127583466e-05,1.0204128805216797
0.35,0.0117632552716459,0.0058355007440314,-6.362506833105682e-05,1.020376018909759
