x,y,u (m/s),v (m/s),p (Pa)
0.0,0.0186424665015704,0.004097876836543,-1.006815941277336e-06,1.0101059674145547
0.0011574966739649,0.0189588550198657,0.0031568288469229,-1.224443281620384e-05,1.0101522613523384
0.0,0.0193881709176724,0.0019211099078061,-1.505367134586229e-07,1.0102643708451304
0.0,0.0012884946064969,0.0038992969006758,1.182590444078798e-06,1.0103600430337654
0.0,0.0005853729955654221,0.0018381835059731,-2.14632892162875e-07,1.0105598568907312
0.0008906259344792028,0.0011046368599126,0.0033443070265198,7.880800332736826e-06,1.0104226115282564
0.0,0.0174183681454143,0.0072782562666515,-2.982097845383108e-06,1.009790051340819
0.001499254805258,0.0181027418557734,0.0055278751923579,-3.5930038123535195e-05,1.0100779886664688
0.0,0.0026857088305221,0.007518573468873,1.4980270918368669e-06,1.009966226610444
0.0013790228219994,0.0020320053148798,0.0058526168640944,3.37511276785989e-05,1.010256965856882
0.0,0.0158035544825516,0.0107261083661076,-6.450076900385894e-06,1.0091829666652194
0.0015328959313527,0.0165115683896092,0.0093436414769859,-2.927889077323705e-05,1.010027624524566
0.0,0.0040829230545474,0.0105034988067185,1.2491511369635294e-05,1.009462351579257
0.0015812546563499,0.0035653736846678,0.0094987436742195,5.3363776017808014e-05,1.0101892182843877
0.0016991092181778,0.0141401566911901,0.0133274519962905,3.258529539558052e-05,1.0097627112305458
0.0,0.0130179733387211,0.0146647120517867,-1.0236606830048787e-06,1.009190535617194
0.0017830984460376,0.0057550219843707,0.0131948976740222,-2.2693567557097387e-05,1.009750211711874
0.0,0.0069796105719398,0.0146414620926441,-6.361973967924061e-06,1.009173744403755
0.0018878836801486,0.0084245510040066,0.0154587225085362,-7.499147195155265e-05,1.0112720931028891
0.0,0.010000443799495,0.0160688841491119,3.7958331055257913e-06,1.0092963769503271
0.001884874434053,0.0115418005514575,0.0155463512055159,6.52328086830181e-05,1.0111506072592007
0.0496305172395715,0.0199999999999999,0.0,0.0,0.9956863674345294
0.0496305172395715,0.0199059317331594,0.0004161627110863029,7.309903335604605e-06,0.9956352638559316
0.05,0.02,0.0,0.0,0.9922829385276244
0.0499999999999999,0.0196362483414671,0.0016059736673393,0.00017277517305535394,0.994054090087498
0.0497576522485751,0.0197053574701655,0.0012791944297516,5.855034782483767e-05,0.9949463252140112
0.0499999999999999,0.0192724966750075,0.0028793821648493,0.00020044389533886876,0.994420008972986
0.049681524961149,0.0194516342012626,0.0022166767603094,8.956776689300725e-05,0.9946069867139764
0.0496191425141965,0.0191055539969897,0.0034050705260774,0.00012711081233243585,0.9948041496192976
0.0499999999999999,0.0188442075295192,0.0042698243271872,0.0002127267706218191,0.9947868355983964
0.0495431442406441,0.0186396583784464,0.0048757147661132,0.00015758374223662187,0.9950760032906834
0.0499999999999999,0.0183212096278057,0.005833621555244,0.00022324634747176043,0.995146474038234
0.0494727426226713,0.0180576474737464,0.0065522476794322,0.00018453392101434415,0.9953917975590952
0.0499999999999999,0.0176588285574244,0.007616124872998,0.0002327275936587724,0.9955060643743082
0.0494418575005356,0.0173348303338316,0.0084027677005425,0.0002056984433097871,0.9957311243353262
0.0499999999999999,0.0169477348816074,0.0092869358702436,0.0002385154759340297,0.9958375050231502
0.0499999999999999,0.0161767657978635,0.0108444391346375,0.0002462169252444108,0.9961988967336812
0.0493330793794377,0.0165557521863749,0.0101020132259564,0.00021217298020495136,0.9960798995527036
0.0499999999999999,0.0153022287640079,0.0122556893923009,0.0002435398507007248,0.9965253903661376
0.0492369025241726,0.0157343025456682,0.0116094828812361,0.00022239012356690572,0.9964577151763198
0.0499999999999999,0.0012237065480669,0.0035570272446238,-5.193002306317442e-06,0.9992167332459152
0.0489645625567756,0.000995581536009571,0.0028873382517964,-7.575304373823189e-06,0.9992631753554624
0.0499999999999999,0.0005883592870534893,0.0017173858387976,-2.758781229587013e-06,0.999203223631474
0.05,0.0143102222161766,0.013368541641291,0.0002270082302240517,0.9968864417283104
0.0491314577106731,0.0147943197272893,0.0129021224988011,0.00021043088936371608,0.9968603977817948
0.0499999999999999,0.013185037575715,0.0141488859214515,0.0002195780860796764,0.9972628854454334
0.0490072399794395,0.0137317766067355,0.0138219109315938,0.00019939643219732888,0.997191182938274
0.0499999999999999,0.0023498338052234,0.0067598611561226,-1.1889206365426986e-05,0.9992819385525834
0.0486958238299105,0.0016237011413714,0.0046848450028139,-1.0828180600711835e-05,0.9992982461287866
0.0499999999999999,0.0034759610623798,0.0094446064880532,3.022846684374675e-05,0.9991203397378412
0.0482682491614673,0.0026243565196642,0.007566164230729,-6.966186593298185e-06,0.9994957935884023
0.0499999999999999,0.0054306362087036,0.0127080888557528,0.00010479772025734456,0.9988707694673256
0.0483853096021921,0.0046293194642192,0.0116970448255625,5.0858561631161215e-05,0.9991337107825936
0.0484967336032429,0.0068035845961136,0.0138929697534625,0.00012916898674381318,0.9987961463900202
0.0499999999999999,0.0079858420126248,0.0144511470465308,0.00017484278287463494,0.9986097656625258
0.0499999999999999,0.0119088753356283,0.0146903121762029,0.0002247592263577723,0.9976447991328182
0.0488805038690364,0.0125041033815815,0.0144675959619266,0.00019808689463220947,0.9975689633880398
0.0487585284671562,0.0111165636502099,0.0148415020282831,0.00020232974670828096,0.9980285077601933
0.0499999999999999,0.0102215446914357,0.0148926736309308,0.0002160087058644192,0.9982366924212024
0.0486701829335154,0.0092729077508113,0.0148174939097087,0.00018223194300084973,0.9986475884741112
0.0499999999999999,0.020377893721614,0.0,0.0,0.9922404571296766
0.0501039301624762,0.020377893721614,7.969879069810928e-06,-0.00010249748784131748,0.9923250936717214
0.0503254890767534,0.0197971264192465,0.0010644192585458,0.0002309538217917106,0.9931321054609636
0.0503732762287231,0.0194277925103684,0.0023584789237738,0.0002893926288418841,0.9942518845878696
0.0504186653277567,0.0190233730408154,0.0036967527888113,0.00028597040541134005,0.9947142306822492
0.0504693690208625,0.0185381780187558,0.0052012827174484,0.0002750548312623618,0.9950878142114838
0.0505155960741535,0.0179208470668133,0.0069363313497666,0.000267615543074478,0.9954168344885044
0.0506010486895213,0.0172766086562625,0.0085440293350037,0.0002673245756687132,0.995726063653917
0.0506662786798263,0.0165427504158138,0.0101433076596881,0.00026975771402807427,0.9960473449637192
0.050764585252016,0.0157219498038695,0.0116245396985365,0.0002703158313005938,0.9963582584291684
0.0509020575173716,0.0010403560630988,0.0030347374972401,-1.966430961666932e-06,0.9991601834533238
0.0508730292320006,0.0147881159064197,0.0128782834332607,0.00025862809553677343,0.99666949185716
0.0513706971620226,0.0017571982105612,0.0051163320129662,-6.404116129187793e-08,0.999211295536706
0.0509914042524586,0.0137209280234688,0.013816802176291,0.00024570514504644814,0.9970354033382608
0.0511220846274694,0.0125175577831819,0.0144755657259078,0.0002471553310743931,0.9974361471996388
