x,y,u (m/s),v (m/s),p (Pa)
0.0,0.0186424665015704,0.0083764825849763,-2.1756389108463682e-08,0.9389837453396752
0.0011574966739649,0.0189588550198657,0.0064579407490107,-4.239061707572802e-05,0.9391417357136967
0.0,0.0193881709176724,0.0039281071416099,-3.993605217981809e-07,0.9393435975532762
0.0,0.0012884946064969,0.007960547017353,-9.589847416367323e-07,0.9401528587960424
0.0,0.0005853729955654221,0.0037532234076001,4.768667517072867e-07,0.9405848284805658
0.0008906259344792028,0.0011046368599126,0.0068365823521051,2.2643232082062403e-05,0.9403451636379684
0.0,0.0174183681454143,0.0148677565899259,-2.2294586180399207e-05,0.9376869804358772
0.001499254805258,0.0181027418557734,0.0112882221682398,-0.00012800056809414236,0.9388592954903948
0.0,0.0026857088305221,0.0153431308909059,1.915389430750116e-05,0.9386592865599568
0.0013790228219994,0.0020320053148798,0.0119295041036766,0.0001027585150041426,0.9398136153003788
0.0,0.0158035544825516,0.0218768226206962,-2.3497650915768136e-05,0.935214680407062
0.0015328959313527,0.0165115683896092,0.0192188404321397,-0.0001026362790295034,0.9380570390960742
0.0,0.0040829230545474,0.0214165751086501,4.275447138573518e-05,0.9368729012142192
0.0015812546563499,0.0035653736846678,0.0195259047152148,0.00015362729870995186,0.9391508320278376
0.0016991092181778,0.0141401566911901,0.0271213345568595,0.0001424945592428323,0.9379042069013795
0.0,0.0130179733387211,0.0297150882152266,6.815949465344201e-06,0.9367025821575766
0.0017830984460376,0.0057550219843707,0.0268243940213179,-0.00011624329477911108,0.9381682973665352
0.0,0.0069796105719398,0.0296330019566793,-2.9327367173663285e-05,0.9367846472974732
0.0018878836801486,0.0084245510040066,0.0311585998155005,-0.0001600346505023917,0.9459172336601966
0.0,0.010000443799495,0.0323715839079166,1.0850115164303284e-05,0.9379521971013434
0.001884874434053,0.0115418005514575,0.0313408917013935,0.0001403564391067316,0.9456023623779604
0.0496305172395715,0.0199999999999999,0.0,0.0,0.9229337988157358
0.0496305172395715,0.0199059317331594,0.0007907562796325985,9.610534810960349e-06,0.92286686622161
0.05,0.02,0.0,0.0,0.918157690786418
0.0499999999999999,0.0196362483414671,0.0030269661353149,0.0002147538476822914,0.9208100614424534
0.0497576522485751,0.0197053574701655,0.0024308314649262,7.151302424959188e-05,0.9219278739454396
0.0499999999999999,0.0192724966750075,0.0056167421154339,0.00023720442357680045,0.9215350558187152
0.049681524961149,0.0194516342012626,0.0043017306276956,0.00010974352161980517,0.9215899041751922
0.0496191425141965,0.0191055539969897,0.0067306040276128,0.00015863393124815678,0.921998110357805
0.0499999999999999,0.0188442075295192,0.0085317337976256,0.0002529650909183878,0.9222407555313298
0.0495431442406441,0.0186396583784464,0.009840083190898,0.00020583847521725112,0.9225364664988982
0.0499999999999999,0.0183212096278057,0.0119105673485172,0.00027745599937168856,0.9229351176408764
0.0494727426226713,0.0180576474737464,0.0135005143489294,0.000247328579102717,0.9231332397939316
0.0499999999999999,0.0176588285574244,0.0158153028910625,0.00028939516054544203,0.9235634197071924
0.0494418575005356,0.0173348303338316,0.0175438995007801,0.0002635717905674374,0.923720661222737
0.0499999999999999,0.0169477348816074,0.0193836534069584,0.00027567193172617664,0.9240981809036468
0.0499999999999999,0.0161767657978635,0.0225718522340083,0.00027677169337954,0.9247867370030696
0.0493330793794377,0.0165557521863749,0.021089040533182,0.00024382394691960493,0.9243195983876644
0.0499999999999999,0.0153022287640079,0.0252056199251011,0.0002541218017747648,0.9251377062733872
