x,y,u (m/s),v (m/s),p (Pa)
0.0,0.0186424665015704,0.0096057439290386,9.866164989018395e-07,0.9057793816353168
0.0011574966739649,0.0189588550198657,0.0074071184174497,-5.32123163259261e-05,0.9059824684851236
0.0,0.0193881709176724,0.0045049599236485,-5.978704329194598e-07,0.9062187230419222
0.0,0.0012884946064969,0.0091286736648608,-3.1760017368229388e-06,0.9072515123285978
0.0,0.0005853729955654221,0.0043041830075997,1.1644868631917815e-06,0.907766755167193
0.0008906259344792028,0.0011046368599126,0.007842234322421,2.859676456724487e-05,0.9074913720772776
0.0,0.0174183681454143,0.0170460898299433,-3.316633208423036e-05,0.9040694177193046
0.001499254805258,0.0181027418557734,0.0129378061394695,-0.00016165347513184377,0.905604131161228
0.0,0.0026857088305221,0.017591948608633,3.055671733582452e-05,0.905315830495546
0.0013790228219994,0.0020320053148798,0.0136686383073963,0.00013086314707048982,0.9068009023233062
0.0,0.0158035544825516,0.0250687022132491,-2.613283505623161e-05,0.9009787819148696
0.0015328959313527,0.0165115683896092,0.0220738143499901,-0.00011672526907037329,0.9043727071090114
0.0,0.0040829230545474,0.0245474731356738,4.909114873255802e-05,0.9031448112454364
0.0015812546563499,0.0035653736846678,0.0224390298734032,0.0001804654000438328,0.9057435105169236
0.0016991092181778,0.0141401566911901,0.0310197958162071,0.00017275444963318323,0.9047016295542096
0.0,0.0130179733387211,0.0339803900442499,7.778115141254088e-06,0.9031025531553796
0.0017830984460376,0.0057550219843707,0.0306760999372806,-0.00014892611855947148,0.905046345942262
0.0,0.0069796105719398,0.0338824870758885,-3.550520863659938e-05,0.9032112618450048
0.0018878836801486,0.0084245510040066,0.0356019206932835,-0.0001788948739042919,0.9151014753354182
0.0,0.010000443799495,0.0369706539830797,1.3292819996422293e-05,0.9048006642263828
0.001884874434053,0.0115418005514575,0.0358129549962286,0.00015745053062369435,0.9147089508233234
0.0496305172395715,0.0199999999999999,0.0,0.0,0.8921839747229992
0.0496305172395715,0.0199059317331594,0.0008925410620002734,9.984968439691089e-06,0.8921140422551052
0.05,0.02,0.0,0.0,0.88717662230799
0.0499999999999999,0.0196362483414671,0.0034158938367453,0.0002204114104666705,0.8900048376774334
0.0497576522485751,0.0197053574701655,0.0027458679530059,7.31293167735895e-05,0.89113587389652
0.0499999999999999,0.0192724966750075,0.0063835371052308,0.00024174339422735735,0.8908151646514728
0.049681524961149,0.0194516342012626,0.0048809026444073,0.00011282481741284844,0.8908086076975322
0.0496191425141965,0.0191055539969897,0.0076689378328688,0.0001646196096722568,0.8912635580266636
0.0499999999999999,0.0188442075295192,0.0097500007837315,0.00026029894164635546,0.8916056496816972
0.0495431442406441,0.0186396583784464,0.011271118357292,0.00021685307712468292,0.8918676178637349
0.0499999999999999,0.0183212096278057,0.013684499759696,0.00029035479260325803,0.8923856650276379
0.0494727426226713,0.0180576474737464,0.0155420871436282,0.00026292851716307105,0.892528976370566
0.0499999999999999,0.0176588285574244,0.0182342271043289,0.0003029634389210226,0.8930607088983412
