,x,y,u (m/s),v (m/s),p (Pa),mask
0,0.0,0.0,0.0,0.0,0.0,True
1,0.015873015873015872,0.0,-5.980495674739176e-07,5.9061539495231734e-08,2.217398394832788e-05,True
2,0.031746031746031744,0.0,-4.470558073763612e-06,5.902747695878187e-08,4.946936042883875e-05,True
3,0.047619047619047616,0.0,-3.386551726905136e-07,-1.8355891483766957e-08,3.84425596528907e-05,True
4,0.06349206349206349,0.0,1.0096486790800498e-06,-4.4681819583175715e-09,-1.9876464706778572e-05,True
5,0.07936507936507936,0.0,2.2731046684872158e-06,6.730470096824884e-08,-0.00012081278979171889,True
6,0.09523809523809523,0.0,-9.841560034708116e-07,3.3152786670605427e-10,-0.0002549756431423896,True
7,0.1111111111111111,0.0,7.465380808487579e-07,6.094891925424911e-08,-0.0004126624829923604,True
8,0.12698412698412698,0.0,6.641127030842013e-08,-2.2326343296531487e-09,-0.0005875841934250524,True
9,0.14285714285714285,0.0,-2.5630966704280206e-07,2.0841516866929947e-08,-0.0007776566243836389,True
10,0.15873015873015872,0.0,-2.049834702993712e-06,4.919632121568806e-08,-0.000985124623917345,True
11,0.1746031746031746,0.0,1.0458763433329145e-06,-2.4901479000102077e-08,-0.0012154777586083274,True
12,0.19047619047619047,0.0,5.334756508812956e-06,-1.203000808971194e-07,-0.001475465652775537,True
13,0.20634920634920634,0.0,1.083655314265637e-06,-5.2933145618485596e-08,-0.001771644800736159,True
14,0.2222222222222222,0.0,-7.46238142118513e-06,2.584165174068597e-07,-0.002110335556733279,True
15,0.23809523809523808,0.0,8.18583015918094e-06,-3.049983851068694e-07,-0.0024951934115347236,True
16,0.25396825396825395,0.0,-2.0169503625646225e-06,-2.8151199004807785e-09,-0.002928303505080771,True
17,0.2698412698412698,0.0,1.2831490022714835e-05,-1.4630909494311291e-07,-0.0034111938743929516,True
18,0.2857142857142857,0.0,-4.990472363086482e-06,6.643138965808193e-07,-0.003940663043171649,True
19,0.30158730158730157,0.0,2.8373849673035185e-05,-9.069750154745775e-07,-0.004512115151066111,True
20,0.31746031746031744,0.0,3.941743882828264e-06,1.6264394745966292e-08,-0.005115834962898856,True
21,0.3333333333333333,0.0,1.0073154326343901e-05,-5.004789342089797e-08,-0.005737950500628373,True
22,0.3492063492063492,0.0,-2.2180863616499448e-05,5.234288007354754e-07,-0.006359225713657614,True
23,0.36507936507936506,0.0,1.1584549201756861e-05,-1.0796365171791634e-06,-0.006956320009663203,True
24,0.38095238095238093,0.0,-9.893055172050829e-06,2.6111091982477534e-07,-0.007499584045701091,True
25,0.3968253968253968,0.0,-7.218507280579144e-05,-5.711986561432023e-08,-0.007954957544422043,True
26,0.4126984126984127,0.0,0.00010835649844230965,2.0720668234643165e-07,-0.008294476811315142,True
27,0.42857142857142855,0.0,-9.924776589017677e-05,-2.2380201919593804e-07,-0.008480452767798694,True
28,0.4444444444444444,0.0,9.677350142832763e-05,2.9070680669207504e-07,-0.008485128195661811,True
29,0.4603174603174603,0.0,-7.690518068011847e-05,-2.665908800043431e-07,-0.008285700689988929,True
30,0.47619047619047616,0.0,6.0410358118029195e-05,2.976565290688223e-07,-0.007869295811533793,True
31,0.49206349206349204,0.0,-2.6730142199587578e-05,2.6393538765650984e-07,-0.007237196676098808,True
32,0.5079365079365079,0.0,-4.16183384495448e-06,-9.009286199219012e-07,-0.006393693544534164,True
33,0.5238095238095237,0.0,-2.1318879435583965e-05,1.7493297044982732e-06,-0.005387533107472847,True
34,0.5396825396825397,0.0,3.862762237207602e-05,-2.168290270192063e-06,-0.00425569888031749,True
35,0.5555555555555556,0.0,-6.668940798503985e-05,1.845468287598394e-06,-0.003062050692169212,True
36,0.5714285714285714,0.0,8.357810670442297e-05,-1.8504115904873707e-06,-0.001883047039979546,True
37,0.5873015873015872,0.0,-6.019376215947156e-05,6.80428885287019e-07,-0.0008004221056694922,True
38,0.6031746031746031,0.0,-2.676683959090977e-05,4.1143719155878214e-07,0.00011444931956830998,True
39,0.6190476190476191,0.0,3.2403578983507507e-06,-5.843851130212236e-07,0.0007793057054608236,True
40,0.6349206349206349,0.0,8.051131014884479e-05,2.1465244947417392e-08,0.0011363919852787135,True
41,0.6507936507936507,0.0,-0.00012731004124944944,-2.5819115771443235e-07,0.0011691071206141011,True
42,0.6666666666666666,0.0,4.489736821829399e-05,1.6284605663667085e-07,0.0008617239509467356,True
43,0.6825396825396826,0.0,2.3485604709763755e-05,1.457952604640831e-07,0.0002433796093800113,True
44,0.6984126984126984,0.0,-5.7081387426512005e-05,-5.382842315936931e-07,-0.0006346128213623899,True
45,0.7142857142857142,0.0,8.061655406871746e-05,9.275559668128364e-07,-0.0017017192944788072,True
46,0.7301587301587301,0.0,-3.1107679606139335e-05,-3.72850657873484e-07,-0.0028788769526783514,True
47,0.746031746031746,0.0,-3.4590203783900577e-06,-1.646357463856698e-07,-0.004084527828733492,True
48,0.7619047619047619,0.0,-5.9959448440540256e-06,-4.3688665124471985e-07,-0.00524836395157382,True
49,0.7777777777777777,0.0,-2.7795498152087765e-06,2.3545734504914106e-07,-0.006314398272183728,True
50,0.7936507936507936,0.0,-5.650352869933362e-06,5.752453679233244e-08,-0.007246692622619779,True
51,0.8095238095238095,0.0,1.4993200203290547e-05,-8.307978633724997e-08,-0.00802627977589495,True
52,0.8253968253968254,0.0,-1.7650860009867545e-06,-6.892678587987721e-08,-0.008653716763616674,True
53,0.8412698412698412,0.0,1.2174913083120953e-07,3.177520701920899e-07,-0.00913704167205231,True
54,0.8571428571428571,0.0,1.5428063953421547e-05,6.688721697579049e-08,-0.009494244410802615,True
55,0.873015873015873,0.0,1.0992706093589086e-06,-4.863617845402802e-09,-0.009747230876165856,True
56,0.8888888888888888,0.0,1.3415688656917255e-06,-2.1528601293227877e-07,-0.009917435815742021,True
57,0.9047619047619047,0.0,-3.951590837120832e-06,-2.41990663126598e-08,-0.010023349160492525,True
58,0.9206349206349206,0.0,5.34140427330605e-06,2.3026972756698765e-07,-0.010080615938478305,True
59,0.9365079365079365,0.0,-7.196136699809095e-06,-7.094560391214853e-08,-0.010099457641744547,True
60,0.9523809523809523,0.0,-1.3785320208091783e-06,1.3651806637276632e-07,-0.01008571607137877,True
61,0.9682539682539681,0.0,-4.1849427052845994e-06,-1.2437721980661725e-07,-0.010044342372327411,True
62,0.9841269841269841,0.0,3.1283676943959794e-07,-1.7863077223140474e-08,-0.009989265615377076,True
63,1.0,0.0,0.0,0.0,-0.0099655294319382,True
64,0.0,0.015873015873015872,8.021263091837753e-08,-7.586596303663026e-07,-2.2148186494939783e-05,True
65,0.015873015873015872,0.015873015873015872,0.000316378843744428,-0.0003178722795020107,-2.200878270947886e-09,True
66,0.031746031746031744,0.015873015873015872,0.0012200646801517805,-0.0006252443506734829,1.1599922180703965e-05,True
